,M76STMFLOW,M76CHWTONS,M76TFRARealPower,M76TFRBRealPower,M76TFRCRealPower,M76TFRDRealPower,TMP F,TMP C
10/11/2019 7:00,5159.702148,205.7803345,137.488678,485.7855835,170.4898987,305.3114319,13.9,57.02
10/11/2019 8:00,7895.988281,183.8793945,164.9585266,482.7113647,169.0245514,326.519989,13.9,57.02
10/11/2019 9:00,7513.950684,221.0238342,179.2541504,546.9091797,185.4824829,336.4321899,13.3,55.94
10/11/2019 10:00,6544.781738,220.8000031,205.6460571,543.4755859,188.4315186,341.0149841,13.3,55.94
10/11/2019 11:00,5733.146484,241.7830811,213.2833862,576.0595093,174.4983063,335.3436279,13.3,55.94
10/11/2019 12:00,5515.300293,245.5318909,212.9638672,560.2133179,187.4575958,268.1093445,12.8,55.04
10/11/2019 13:00,4290.510742,218.9925995,206.6596222,537.8336792,200.3149414,264.5113525,12.8,55.04
10/11/2019 14:00,4925.296387,163.7029266,197.3292084,543.9938354,184.0167084,255.8416901,13.3,55.94
10/11/2019 15:00,4555.17334,205.1825256,201.7949524,551.444397,205.6046906,269.520813,12.8,55.04
10/11/2019 16:00,4390.293457,168.6179047,203.1819763,550.999939,196.3300171,270.6591797,13.3,55.94
10/11/2019 17:00,5276.629395,200.6614532,186.8708038,533.0531006,215.6704407,268.7105713,13.3,55.94
10/11/2019 18:00,4669.978027,169.697464,168.7089233,529.1313477,199.5997314,257.7739258,12.2,53.96
10/11/2019 19:00,4970.651855,192.7580414,170.3792267,508.3475037,183.6077118,263.1617737,12.2,53.96
10/11/2019 20:00,5330.713379,187.7663422,153.3899536,487.808075,182.4809875,261.4632263,11.7,53.06
10/11/2019 21:00,5221.96582,183.0582733,136.1891632,486.9057617,186.8883972,276.6262817,12,53.6
10/11/2019 22:00,5135.159668,214.6262207,132.8352356,476.7459717,185.3118744,256.8228455,12.2,53.96
10/11/2019 23:00,4722.799316,179.7892609,124.4080429,455.5597229,170.971344,257.9971619,12.2,53.96
10/12/2019 0:00,4543.946777,206.6748657,127.502861,440.8514099,183.4218903,252.3327332,12.2,53.96
10/12/2019 1:00,4905.996582,167.4394531,113.9554443,445.4334717,177.4697113,246.955658,12.2,53.96
10/12/2019 2:00,5088.467773,186.7439423,115.9883881,449.1539001,181.1533356,247.2131805,12.8,55.04
10/12/2019 3:00,4769.532715,182.0957947,116.8854599,426.2170715,177.1820984,246.7249146,12.8,55.04
10/12/2019 4:00,5504.346191,163.3707886,116.145256,414.7918396,180.6253967,254.8026581,13,55.4
10/12/2019 5:00,4872.172852,183.7589111,113.484108,424.2133484,176.7185211,245.6607056,12.8,55.04
10/12/2019 6:00,4588.999023,160.3981476,112.3680725,420.3302917,180.7009583,248.0389099,12.2,53.96
10/12/2019 7:00,4357.380859,183.3869629,116.4999847,439.6437988,176.1094818,245.4857788,12.2,53.96
10/12/2019 8:00,4550.573242,180.8478241,126.5198898,428.5319824,193.0116882,252.2542725,11.7,53.06
10/12/2019 9:00,5570.215332,175.6936646,131.5954132,431.9790649,179.3153992,254.1783752,12,53.6
10/12/2019 10:00,5223.981934,199.8681793,143.9132538,435.7123413,181.5503082,246.9857178,12.2,53.96
10/12/2019 11:00,5419.11084,178.9099731,165.6320801,463.7203064,182.4617767,261.0534363,12.2,53.96
10/12/2019 12:00,4365.595703,213.9290161,158.2057495,463.579834,191.5973816,256.4209595,12.2,53.96
10/12/2019 13:00,5669.041016,237.0038147,164.846817,464.2618103,187.4912109,268.7681885,12.2,53.96
10/12/2019 14:00,4739.750977,239.9791412,171.4075165,463.7805176,184.2722931,260.105835,13,55.4
10/12/2019 15:00,4845.01123,309.4494324,164.6661072,463.4853516,186.8497772,262.7087708,13.3,55.94
10/12/2019 16:00,5010.196777,258.5421448,164.3897705,466.5766907,175.1906891,255.3320007,13.3,55.94
10/12/2019 17:00,4679.816406,267.7220764,166.7069244,472.3261414,186.8366241,259.9301147,13,55.4
10/12/2019 18:00,5122.334961,253.2491302,156.749176,468.1560364,185.5910645,254.0512848,13.9,57.02
10/12/2019 19:00,4948.115234,250.8525696,149.0887451,456.8830261,179.6773376,262.3317871,14.4,57.92
10/12/2019 20:00,4778.400391,273.3140869,142.9445801,440.7871094,186.6438446,246.7422028,14.4,57.92
10/12/2019 21:00,5492.098145,251.6289063,143.2136078,441.3981018,192.8115692,251.5240631,14.4,57.92
10/12/2019 22:00,5619.500488,258.6390076,130.9950714,447.8694458,182.7011108,251.6870575,14.4,57.92
10/12/2019 23:00,5089.839355,231.255127,127.7847137,431.3501282,179.9426117,244.7749939,14.4,57.92
10/13/2019 0:00,4783.391602,214.4963684,117.7552795,411.1260681,182.1779633,247.6014709,14.4,57.92
10/13/2019 1:00,5031.317871,178.993988,120.4233704,428.4927368,178.4586334,245.1579895,14.4,57.92
10/13/2019 2:00,5292.558105,143.8330383,118.149086,401.6474609,180.2979736,243.6040649,14.4,57.92
10/13/2019 3:00,5229.565918,166.2095337,116.1146698,407.5103149,172.8937378,248.28479,13.3,55.94
10/13/2019 4:00,5043.429688,208.9118958,119.936615,412.6176758,177.1019592,249.5862885,13.3,55.94
10/13/2019 5:00,5134.014648,203.2583466,117.9111252,415.876709,175.4757996,243.1712036,13.3,55.94
10/13/2019 6:00,4969.901367,182.416214,113.2330093,411.6926575,177.9320068,246.8171387,12.8,55.04
10/13/2019 7:00,5046.770508,192.8010559,121.626297,437.2348022,176.4308167,248.3634338,12.2,53.96
10/13/2019 8:00,4469.533203,177.1267853,131.4572144,427.8682251,174.2717743,247.0690765,11.7,53.06
10/13/2019 9:00,4743.185059,215.3630829,130.9736328,426.0171814,178.6947327,249.9919434,12.2,53.96
10/13/2019 10:00,4542.730957,321.072937,128.3016663,433.5183716,177.230896,253.2582397,12.2,53.96
10/13/2019 11:00,4921.867188,363.6854553,144.479538,439.2935486,179.9783936,257.613739,12.2,53.96
10/13/2019 12:00,4938.887207,440.4542847,148.9439087,468.5351563,184.4499359,256.2028198,12.8,55.04
10/13/2019 13:00,5067.181152,417.81073,153.8554535,447.9654541,185.6212463,255.7661133,13.9,57.02
10/13/2019 14:00,4880.203613,476.5183411,149.8873901,467.3363953,179.8539734,264.9301147,15,59
10/13/2019 15:00,3206.582031,472.3831482,152.3462982,459.746582,182.427948,264.3650513,16.7,62.06
10/13/2019 16:00,4958.270508,474.9057007,152.1142578,461.7669373,183.3992157,258.8256226,17.8,64.04
10/13/2019 17:00,4703.369629,510.1528625,154.7764587,464.195282,177.7373199,261.0033569,18.9,66.02
10/13/2019 18:00,4703.891602,415.9705811,145.7346039,449.3276062,183.2874603,269.2428589,19.4,66.92
10/13/2019 19:00,4778.726563,398.4054871,141.7556305,451.8660278,185.2832336,262.3833618,18.9,66.02
10/13/2019 20:00,4294.619141,388.7410583,134.3775482,449.8296509,181.3885956,253.8851624,18.3,64.94
10/13/2019 21:00,4530.942871,352.427002,132.1068573,441.0884705,185.0170898,252.7341309,17.2,62.96
10/13/2019 22:00,5816.886719,312.3848877,136.1761932,458.1590271,180.8466187,257.7966919,16.7,62.06
10/13/2019 23:00,5261.328125,276.9787903,124.3652344,437.240509,176.4769745,258.7790833,15.6,60.08
10/14/2019 0:00,4799.055664,269.0189514,120.1239777,426.7369995,179.7110748,249.4621887,15,59
10/14/2019 1:00,4744.028809,209.5494385,118.8278656,424.8493042,177.0035095,249.8878326,15.6,60.08
10/14/2019 2:00,5087.221191,210.0769653,117.1171722,414.391449,179.7216187,243.0488281,14.4,57.92
10/14/2019 3:00,4641.685547,210.7143555,116.1331635,409.9215393,176.3658142,243.7903137,14.4,57.92
10/14/2019 4:00,5451.262695,185.6958771,119.5610428,417.5461731,177.2854004,247.7976379,13.3,55.94
10/14/2019 5:00,5059.411133,217.917572,114.0135803,421.004425,174.9023895,249.3072815,12.8,55.04
10/14/2019 6:00,5281.19043,207.5550385,117.1392365,410.619812,179.5418243,250.6717224,11.7,53.06
10/14/2019 7:00,5053.730469,229.873291,128.2011719,427.4866333,175.2112122,251.2224274,11.7,53.06
10/14/2019 8:00,4935.726563,224.7262573,134.407486,434.7220154,180.4393921,251.5549469,11.7,53.06
10/14/2019 9:00,4223.811035,267.7827148,150.5999603,452.5065918,186.4697876,251.4204407,12.2,53.96
10/14/2019 10:00,3964.811523,329.9534912,163.4214935,460.2453918,185.1515961,258.7850342,11.1,51.98
10/14/2019 11:00,4671.143555,397.8628235,166.9057007,492.5204773,184.7205963,263.4373779,12.2,53.96
10/14/2019 12:00,3912.947021,449.2575378,170.4888763,485.5170898,185.8385315,260.9031067,12.2,53.96
10/14/2019 13:00,4322.056152,467.9138489,168.5207367,500.9351807,186.5861206,258.6697693,13.3,55.94
10/14/2019 14:00,4487.686035,460.1976624,165.1576385,498.1758728,181.5805969,266.8249817,15,59
10/14/2019 15:00,4463.437012,483.9438171,174.3110962,497.337616,186.2449341,267.8918762,15.6,60.08
10/14/2019 16:00,4786.616699,575.5350952,174.127182,496.0087891,193.1234283,264.9080505,17.2,62.96
10/14/2019 17:00,4159.459473,536.1789551,169.1009369,485.7461853,188.8289795,262.1785278,17.8,64.04
10/14/2019 18:00,4240.572266,538.5059814,169.4521027,486.4830017,198.8916168,259.4375916,17.2,62.96
10/14/2019 19:00,4704.080566,488.4148254,163.0504303,493.7985229,186.3702545,257.4933777,17.2,62.96
10/14/2019 20:00,4568.168945,509.2512512,139.4678802,465.787323,194.9215088,258.9009094,17.8,64.04
10/14/2019 21:00,4316.130859,506.1298218,138.9796295,459.1216125,187.0265961,250.8715668,17.8,64.04
10/14/2019 22:00,5099.898926,449.209198,141.9215393,446.1152649,185.799408,253.4492798,16.1,60.98
10/14/2019 23:00,4493.911621,404.0100098,131.3478699,447.9404297,188.4911346,255.8753052,15,59
10/15/2019 0:00,4334.146484,303.8448181,126.3488464,425.572937,183.5767365,245.3374939,15,59
10/15/2019 1:00,4289.168457,257.6611938,119.0118027,436.5326233,182.0619659,243.6926727,14.4,57.92
10/15/2019 2:00,4939.326172,258.4456177,119.5476151,427.4728699,178.3515472,244.2398529,15.6,60.08
10/15/2019 3:00,5354.407227,219.5627136,120.4528122,416.8577576,175.1228943,242.7803955,15.6,60.08
10/15/2019 4:00,5056.573242,200.3106079,120.5780487,399.1523438,180.0462341,248.907196,15.6,60.08
10/15/2019 5:00,5357.657715,171.1212158,118.8870468,415.3771667,177.980484,244.0529327,16.1,60.98
10/15/2019 6:00,5665.326172,142.8108368,117.501709,419.6991577,166.4305115,249.1365204,15,59
10/15/2019 7:00,7351.464844,159.0412445,127.3377838,486.0082703,174.1769257,270.7510681,13.9,57.02
10/15/2019 8:00,8051.852539,141.1970215,163.1613617,475.1193237,191.5082703,334.8631287,13.3,55.94
10/15/2019 9:00,6927.849609,156.1326447,195.7131958,532.8490601,195.7000732,334.472168,12.8,55.04
10/15/2019 10:00,6339.938965,157.7812958,190.4798431,547.93396,196.0137482,332.6637268,12.2,53.96
10/15/2019 11:00,7027.412109,276.2619629,195.1299438,547.0875854,194.0022888,332.4919128,11.7,53.06
10/15/2019 12:00,5528.545898,344.1804504,201.6255646,542.897644,186.024704,329.1107788,10.6,51.08
10/15/2019 13:00,6164.726074,296.138031,202.6842346,539.954834,196.159729,339.6555786,11.1,51.98
10/15/2019 14:00,5626.936523,341.3235168,202.5322876,543.7840576,210.359314,337.3702393,12.2,53.96
10/15/2019 15:00,4518.918457,345.1091919,212.7252502,532.7192993,190.5287628,267.4915161,13.9,57.02
10/15/2019 16:00,4872.699219,374.855896,199.921936,537.1917114,191.8748322,284.9329529,15,59
10/15/2019 17:00,4482.186523,353.8416138,189.1155548,518.6052856,190.4262543,259.9509277,16.7,62.06
10/15/2019 18:00,4885.213867,350.7627869,177.9507141,527.8868408,188.9752045,256.6156616,16.1,60.98
10/15/2019 19:00,4639.924805,330.0632019,175.3845367,499.354126,191.5817108,256.2184143,17.2,62.96
10/15/2019 20:00,5160.403809,319.7678833,159.3297119,501.2305603,186.6058197,254.2212372,17.8,64.04
10/15/2019 21:00,5091.767578,234.9092255,148.3838043,481.1894836,187.8593445,256.1579285,16.1,60.98
10/15/2019 22:00,5150.541992,185.1403503,139.6016388,459.7043762,185.6310272,247.9142456,15.6,60.08
10/15/2019 23:00,5274.256348,177.6891937,140.1553345,464.5102539,184.2401581,249.1469421,14.4,57.92
10/16/2019 0:00,4721.936523,147.0479431,129.9770966,432.3126831,184.0896301,257.460022,13.3,55.94
10/16/2019 1:00,4083.491699,161.4038849,128.9293518,425.618042,176.2964172,249.1551361,12.8,55.04
10/16/2019 2:00,5696.232422,156.1915588,123.2578583,433.9562988,183.4704132,250.7913513,11.7,53.06
10/16/2019 3:00,6269.710449,137.843399,120.8214874,414.5818481,191.1421509,246.648468,11.1,51.98
10/16/2019 4:00,5486.37207,157.5976105,120.2130814,426.4404602,186.7944794,245.3343201,10.6,51.08
10/16/2019 5:00,5707.800293,132.1790771,118.7449646,424.2162781,183.3150482,249.1584625,10,50
10/16/2019 6:00,6488.919434,153.3451843,120.8887482,452.3204041,191.8518829,245.4901733,10,50
10/16/2019 7:00,7317.22168,143.2998047,126.154129,482.9677124,200.180603,311.3990479,8.9,48.02
10/16/2019 8:00,7005.123047,141.8301086,163.6235046,508.077301,190.6489868,337.0281982,9.4,48.92
10/16/2019 9:00,5903.461914,227.6557617,179.8562164,529.6240234,184.5137634,329.8216553,9.4,48.92
10/16/2019 10:00,6063.186523,269.9998474,198.8139343,555.5563354,197.5826874,336.4546814,8.3,46.94
10/16/2019 11:00,5078.251953,332.2136841,205.443985,562.1255493,199.6769714,334.7299805,8.3,46.94
10/16/2019 12:00,5190.467285,355.2315674,206.5611267,566.5494385,223.2155609,286.1287231,8.9,48.02
10/16/2019 13:00,7023.3125,366.7461243,197.2595367,535.2582397,193.833725,287.1900024,10,50
10/16/2019 14:00,5862.857422,302.5805664,209.6385651,551.9440918,184.267807,286.3774719,11.7,53.06
10/16/2019 15:00,4378.1875,321.3315735,204.3501892,534.2734375,179.5375671,267.5894165,14.4,57.92
10/16/2019 16:00,3939.601807,301.9184265,198.8500061,531.371582,184.5970612,265.6304016,16.1,60.98
10/16/2019 17:00,3944.549316,299.6875305,192.0922241,534.5345459,198.9803162,261.1578369,16.7,62.06
10/16/2019 18:00,3687.580566,289.6080933,183.0138397,515.6192627,199.6263123,248.9412079,15.6,60.08
10/16/2019 19:00,4356.728027,279.4783325,170.6984558,513.5274658,192.8973694,256.3935547,15.6,60.08
10/16/2019 20:00,4189.330566,299.0836182,156.7298889,485.0680847,196.1747131,257.2205811,15,59
10/16/2019 21:00,4210.544922,324.629364,148.0909729,468.9457397,185.3443146,250.3103333,15,59
10/16/2019 22:00,4204.043457,343.4841919,134.1461639,465.307373,184.9610748,251.9784546,14.4,57.92
10/16/2019 23:00,3782.353516,349.2207336,137.2223816,444.986908,184.5038452,245.484848,14.4,57.92
10/17/2019 0:00,3762.746094,397.6092834,126.6392136,447.7634277,184.7000122,240.6635284,14.4,57.92
10/17/2019 1:00,4799.677246,394.5163574,130.2662659,432.8467102,194.1680145,247.0808258,15,59
10/17/2019 2:00,4622.207031,416.4512939,121.5457306,428.5821228,182.0085449,241.5457611,15,59
10/17/2019 3:00,4026.553223,529.5603027,119.5254974,424.0931396,185.1005402,244.4912872,15,59
10/17/2019 4:00,4461.497559,593.894165,112.863884,413.4334412,186.8622894,247.7554932,15,59
10/17/2019 5:00,5083.246582,559.0914307,111.9210205,406.8193665,182.1063232,248.2320099,15,59
10/17/2019 6:00,4608.317871,397.5479431,116.1303558,428.3911133,184.4608154,243.8053436,15,59
10/17/2019 7:00,6455.39502,168.1570892,137.6330872,475.1586609,183.5628815,258.8262024,15,59
10/17/2019 8:00,7219.071777,160.6516724,183.9238586,513.21875,190.8040924,344.9122009,16.7,62.06
10/17/2019 9:00,6699.75,172.3746033,185.6619415,517.5378418,198.7516479,331.2807617,17.8,64.04
10/17/2019 10:00,5902.266602,160.5902252,198.3548889,522.6130981,183.838089,334.7523804,17.2,62.96
10/17/2019 11:00,6068.681641,215.7805023,202.9390869,546.9241333,210.6732941,330.7655029,15,59
10/17/2019 12:00,6066.437012,202.8091431,206.1746063,555.5655518,187.9869537,346.252533,12,53.6
10/17/2019 13:00,5386.114746,215.6566772,202.1115875,555.9838257,220.2919922,336.2278137,11.1,51.98
10/17/2019 14:00,7440.805176,200.8520355,204.886734,549.2872925,183.1055908,269.2268982,11.1,51.98
10/17/2019 15:00,4663.347656,198.9588928,206.3635254,542.5365601,187.3091888,260.1834717,12.2,53.96
10/17/2019 16:00,5118.545898,241.870285,209.8572845,543.1107178,187.4138184,260.5971985,12.8,55.04
10/17/2019 17:00,6023.735352,193.8461761,199.0147858,535.2913818,190.703949,262.4286499,12.8,55.04
10/17/2019 18:00,4854.959473,198.8414917,186.2746277,514.8971558,194.0693054,255.8441467,12.8,55.04
10/17/2019 19:00,4881.084473,175.8357697,176.9006195,504.8509216,193.1003876,255.8852692,13.3,55.94
10/17/2019 20:00,5167.611328,163.0042267,164.1289215,513.9440918,191.4026489,260.418335,13.3,55.94
10/17/2019 21:00,5217.493164,163.780014,154.5249786,470.805603,187.1567993,254.1997986,13.3,55.94
10/17/2019 22:00,5431.884766,166.6928711,146.3390961,454.719635,178.6310883,249.078064,12.8,55.04
10/17/2019 23:00,5582.007324,178.4026184,137.6574097,466.4155273,183.6941528,255.5015259,12.2,53.96
10/18/2019 0:00,5129.588379,146.8491211,127.2526932,438.5556335,182.8029175,245.2500458,12.2,53.96
10/18/2019 1:00,5763.881836,150.006897,126.1475067,425.3748779,181.5466919,244.9533844,12.2,53.96
10/18/2019 2:00,5258.353516,140.5506592,120.7951279,423.5581055,184.6704102,250.4808502,12.2,53.96
10/18/2019 3:00,5351.720703,146.0010986,112.4979172,414.0899963,185.5873413,243.223175,12.2,53.96
10/18/2019 4:00,5544.380859,168.017868,112.0928879,411.967804,183.665863,244.0413818,12.2,53.96
10/18/2019 5:00,5562.80957,133.3789063,118.3054276,414.6011658,183.581543,245.2775726,11.7,53.06
10/18/2019 6:00,5640.175293,153.91008,123.3920288,415.5847168,185.4040833,252.1594391,11.1,51.98
10/18/2019 7:00,7638.281738,132.6134796,123.7368393,485.1812134,200.4713135,304.7501831,11.1,51.98
10/18/2019 8:00,7774.316406,155.5259857,169.8957367,496.6924744,188.3500214,331.6894226,11.1,51.98
10/18/2019 9:00,6328.908203,142.9522552,183.678299,547.3577271,206.8821564,335.2429199,11.1,51.98
10/18/2019 10:00,6080.989746,185.1881561,197.5323792,545.2642212,186.9860687,332.0023804,10.6,51.08
10/18/2019 11:00,7124.248047,205.5920715,206.5301819,543.4544678,197.0572052,336.1997986,10.6,51.08
10/18/2019 12:00,5969.137207,241.4590302,215.4094849,547.8549805,198.5532532,334.3626404,10.6,51.08
10/18/2019 13:00,6497.322754,289.1569214,207.2669983,554.4868164,184.7436981,335.2477112,11.7,53.06
10/18/2019 14:00,5476.450684,268.1244507,207.4464874,548.637085,182.1549683,332.4851685,12.2,53.96
10/18/2019 15:00,4508.56543,288.0314331,210.9915009,545.4446411,183.4593201,264.3623657,12.8,55.04
10/18/2019 16:00,5292.344727,276.3564148,200.0782166,525.1644287,201.1016235,262.6171875,13.3,55.94
10/18/2019 17:00,4836.049316,288.1081238,194.6142578,535.5102539,192.3005981,266.5913696,15,59
10/18/2019 18:00,6024.833496,213.7826385,187.8413086,529.0575562,186.2470703,262.7655029,15,59
10/18/2019 19:00,5261.513672,173.6952209,173.3080292,520.3770142,182.8891144,264.5574036,15.6,60.08
10/18/2019 20:00,4972.470703,171.6932678,157.9356842,503.482666,184.8331757,257.9403381,16.1,60.98
10/18/2019 21:00,5344.277832,162.3287048,154.6374207,481.1695557,186.5915833,254.905304,15.6,60.08
10/18/2019 22:00,6871.84375,164.6053009,138.3875732,460.631012,192.5677032,260.7973328,13.9,57.02
10/18/2019 23:00,5491.874023,142.7325134,135.1278076,454.922699,188.7251892,252.17836,12.8,55.04
10/19/2019 0:00,5715.835938,134.6418152,125.6002426,421.06604,185.3538818,250.9364624,11.7,53.06
10/19/2019 1:00,5788.25293,163.9514008,119.0073853,443.7138367,181.7414093,252.7414856,11.1,51.98
10/19/2019 2:00,5845.704102,138.8242035,120.9498749,420.4130554,185.2929382,249.1528473,10.6,51.08
10/19/2019 3:00,6062.32959,164.8639526,113.1367798,420.0507507,185.2758026,242.7678833,10,50
10/19/2019 4:00,6136.709473,144.625885,115.6331406,417.5761414,180.7350159,251.8023224,9.4,48.92
10/19/2019 5:00,5944.648926,144.4852905,113.7560196,422.3424072,181.3940277,245.7559357,8.9,48.02
10/19/2019 6:00,5918.929688,145.2396393,117.3668671,423.809021,181.3183746,246.2232056,8.9,48.02
10/19/2019 7:00,5960.678223,165.4613647,115.0438995,430.1383667,182.3171387,252.0621033,8.3,46.94
10/19/2019 8:00,6351.537598,131.0993652,127.6276855,423.0241089,182.1963501,253.5208435,7.8,46.04
10/19/2019 9:00,5645.878906,160.0319672,131.6338654,455.54599,186.8885345,256.0289612,7.8,46.04
10/19/2019 10:00,5840.44873,136.5559998,139.5414429,421.6863403,187.9575806,267.0828247,7.2,44.96
10/19/2019 11:00,5543.577637,143.3360596,158.4692993,430.8224182,191.3028107,254.0122833,7.2,44.96
10/19/2019 12:00,5060.251953,183.1592102,152.0436707,467.3469238,183.2644653,260.9089661,7.8,46.04
10/19/2019 13:00,4985.293457,180.2287292,154.6014557,470.2471313,188.8809814,254.8695374,8.9,48.02
10/19/2019 14:00,5576.702148,235.7207794,159.2774353,470.4972534,186.6260071,256.5617371,10.6,51.08
10/19/2019 15:00,5201.527344,286.3915405,158.8323364,469.8416748,198.2734985,258.7619629,12.2,53.96
10/19/2019 16:00,5144.755859,294.9220276,150.2749481,450.736969,187.1200867,256.7745056,12.8,55.04
10/19/2019 17:00,5033.605469,333.9727173,161.4837036,471.4738464,192.4810486,266.3696899,13.9,57.02
10/19/2019 18:00,5024.34082,298.3484497,160.0041962,484.2263794,180.0278473,257.3421936,15,59
