,M9STMFLOW,M9CHWTONS,M9TFRARealPower,M9TFRBRealPower,TMP C,TMP F
4/27/2019 8:00,-405.7851868,110.4795074,16.65895462,26.02635384,10,50
4/27/2019 9:00,-489.5152588,119.2400589,17.07415771,30.54067421,10.6,51.08
4/27/2019 10:00,-369.3131409,118.3260803,17.28618431,27.93934441,10,50
4/27/2019 11:00,-61.80093765,118.8370285,17.83393097,28.78225899,8.3,46.94
4/27/2019 12:00,-42.16041946,114.5548477,18.80016708,30.38850784,8.9,48.02
4/27/2019 13:00,93.39033508,113.9896469,19.34005356,30.11162949,10,50
4/27/2019 14:00,-717.5637207,115.1389923,18.87132835,31.63143158,10.6,51.08
4/27/2019 15:00,-493.796051,114.2695236,21.17159843,30.52262306,10,50
4/27/2019 16:00,-438.1477966,118.9756393,20.05436516,29.40248108,12.2,53.96
4/27/2019 17:00,-106.1139297,116.3943405,19.55831337,29.13356209,11.7,53.06
4/27/2019 18:00,-893.1806641,116.0818481,20.10407448,29.01199341,13.3,55.94
4/27/2019 19:00,-583.9540405,99.81113434,18.75811386,29.67060661,12.8,55.04
4/27/2019 20:00,-833.6677246,95.95870209,18.36501503,28.02329636,11.7,53.06
4/27/2019 21:00,-833.6315308,112.2970276,18.72153091,28.93022156,11.7,53.06
4/27/2019 22:00,-754.1412964,69.61121368,18.6811161,27.55636215,12.2,53.96
4/27/2019 23:00,-887.3166504,63.03774261,16.88813972,28.37317657,10.6,51.08
4/28/2019 0:00,-1049.327759,64.47240448,16.73650551,26.33707428,9.4,48.92
4/28/2019 1:00,-1140.818848,65.34188843,17.10410881,23.77381706,8.9,48.02
4/28/2019 2:00,-1067.322998,64.94612885,17.15065384,23.81421852,8.3,46.94
4/28/2019 3:00,-1365.498779,64.926651,17.04797935,24.6622982,7.8,46.04
4/28/2019 4:00,-1087.475464,65.47234344,16.4664402,25.10631752,7.2,44.96
4/28/2019 5:00,-638.2191162,65.55925751,15.89423656,25.14277649,7.2,44.96
4/28/2019 6:00,-648.6887817,63.99418259,16.08906937,24.24961662,7.2,44.96
4/28/2019 7:00,-458.4182129,64.1246109,16.37124634,24.70573425,7.2,44.96
4/28/2019 8:00,89.95271301,53.60144806,17.54943657,26.87708092,7.2,44.96
4/28/2019 9:00,-553.53302,53.88858032,17.10837746,26.80178261,7.8,46.04
4/28/2019 10:00,-525.1588745,55.59442139,17.25725555,27.10326004,7.8,46.04
4/28/2019 11:00,-580.1448975,60.31354141,16.87498093,26.35698509,7.8,46.04
4/28/2019 12:00,-337.9436035,69.0957489,17.68406296,26.95532227,8.3,46.94
4/28/2019 13:00,-475.7401733,67.12215424,18.22686958,27.36051941,9.4,48.92
4/28/2019 14:00,-1238.876343,66.1505127,18.50160408,27.12295914,10,50
4/28/2019 15:00,-1370.68396,66.43093109,18.42506409,27.94021606,11.1,51.98
4/28/2019 16:00,-1148.697998,65.41687775,20.16156006,28.23913002,11.7,53.06
4/28/2019 17:00,-1118.422363,63.05947876,17.83399582,27.21283531,12.2,53.96
4/28/2019 18:00,-1200.827271,62.81493378,17.60751534,28.13355637,13.3,55.94
4/28/2019 19:00,-1888.493164,62.33238602,19.79831505,28.35832405,11.7,53.06
4/28/2019 20:00,-1665.626831,62.74320984,17.59589195,27.56783295,11.1,51.98
4/28/2019 21:00,-1494.047607,73.23278809,19.00130653,27.52158737,11.7,53.06
4/28/2019 22:00,-1575.053833,73.00365448,17.53941154,28.38070488,11.1,51.98
4/28/2019 23:00,-1345.766113,90.12658691,17.43990517,28.05883408,10,50
4/29/2019 0:00,-1028.720093,92.90032959,17.41123199,25.59257126,10,50
4/29/2019 1:00,-1179.854004,98.68397522,16.64762688,24.44487762,10,50
4/29/2019 2:00,-1464.585815,104.2801895,17.67642784,24.10077667,9.4,48.92
4/29/2019 3:00,-221.4168549,113.0320663,16.72669029,24.06971359,9.4,48.92
4/29/2019 4:00,-179.4044952,120.0151825,16.61846542,24.44424248,8.9,48.02
4/29/2019 5:00,-1103.610962,121.323761,18.15564156,21.97429848,8.9,48.02
4/29/2019 6:00,-1162.875854,120.5281906,16.62403679,22.41950798,8.3,46.94
4/29/2019 7:00,-183.6563263,114.241806,17.20164871,26.27954674,7.8,46.04
4/29/2019 8:00,433.8063049,108.8944778,17.19433975,31.4606514,7.2,44.96
4/29/2019 9:00,452.0853577,103.8831177,20.63321686,35.1063652,7.8,46.04
4/29/2019 10:00,-57.00257492,93.14642334,22.83130455,37.80250168,6.7,44.06
4/29/2019 11:00,-833.6567993,93.86539459,23.04357338,37.93558121,6.7,44.06
4/29/2019 12:00,959.8901978,86.45574951,23.16184425,34.04298782,7.2,44.96
4/29/2019 13:00,1072.907593,80.24714661,21.80593491,35.19958115,8.9,48.02
4/29/2019 14:00,1555.967773,61.45150757,21.39466476,37.19686127,10,50
4/29/2019 15:00,1267.892578,46.36008453,22.14099312,37.64150238,11.7,53.06
4/29/2019 16:00,1839.90332,6.19508934,21.33075142,35.91982651,12.2,53.96
4/29/2019 17:00,1491.530151,22.01007271,21.33246231,39.43237686,12.8,55.04
4/29/2019 18:00,1267.319214,21.45778847,20.94594002,37.95802689,13.9,57.02
4/29/2019 19:00,1014.88855,23.23157883,19.5697422,35.30386353,15,59
4/29/2019 20:00,1059.844116,23.50728607,18.87845039,30.84086037,15.6,60.08
4/29/2019 21:00,867.7216187,22.65011978,18.54092598,35.44659042,16.7,62.06
4/29/2019 22:00,806.0869141,31.88078117,18.2287693,32.0279808,16.7,62.06
4/29/2019 23:00,784.6936035,52.05467224,17.52837944,28.99842072,16.1,60.98
4/30/2019 0:00,584.5921631,79.13163757,17.63273048,26.84890747,16.1,60.98
4/30/2019 1:00,382.0953979,91.75254822,16.24380112,24.70886612,12.2,53.96
4/30/2019 2:00,449.9533386,100.6343231,16.88952065,25.46633911,12.8,55.04
4/30/2019 3:00,444.2999878,108.5999146,16.78528023,21.04973412,12.2,53.96
4/30/2019 4:00,414.9929504,118.1061172,16.41644859,24.57653046,12.2,53.96
4/30/2019 5:00,433.2492981,115.0656662,16.73091507,23.61173439,11.7,53.06
4/30/2019 6:00,756.3623047,116.5378113,17.32773018,24.38914299,11.1,51.98
4/30/2019 7:00,1358.165771,111.4446411,17.69875526,28.48830605,10,50
4/30/2019 8:00,1779.369019,113.4320984,17.83045578,30.5905571,8.3,46.94
4/30/2019 9:00,1643.009033,107.9437408,19.3122139,32.76002121,7.8,46.04
4/30/2019 10:00,1461.911987,113.5348053,22.82242012,39.50297928,7.2,44.96
4/30/2019 11:00,1528.536255,112.2055893,23.05452728,40.2603569,7.2,44.96
4/30/2019 12:00,1236.421021,108.4521179,22.77099609,39.75508499,7.2,44.96
4/30/2019 13:00,1531.654175,109.3324738,22.23202133,45.40620041,7.2,44.96
4/30/2019 14:00,1411.010132,103.064827,23.38575745,45.35808182,7,44.6
4/30/2019 15:00,1095.674194,73.84269714,22.19286537,41.37591934,7.2,44.96
4/30/2019 16:00,899.7402954,62.02190399,23.58444405,40.38965988,7.2,44.96
4/30/2019 17:00,683.0306396,63.29859161,23.58861542,39.19167709,7,44.6
4/30/2019 18:00,440.0265808,63.09862137,20.93378639,36.57300186,8.3,46.94
4/30/2019 19:00,669.2582397,64.03635406,19.73605919,33.60017014,9,48.2
4/30/2019 20:00,611.2583618,70.81916046,19.35953331,32.32558823,10,50
4/30/2019 21:00,476.0741272,85.65238953,18.0578022,28.63919258,11,51.8
4/30/2019 22:00,387.1817932,107.3815536,18.71813965,29.41790962,11.1,51.98
4/30/2019 23:00,467.5847473,109.2498627,17.33157158,30.43070793,12.2,53.96
5/1/2019 0:00,415.8071289,113.5016556,17.53413773,27.34938049,12.2,53.96
5/1/2019 1:00,421.3955994,112.851738,17.7306633,25.37006569,11.1,51.98
5/1/2019 2:00,338.6925049,126.2558517,17.91613007,24.82923126,10,50
5/1/2019 3:00,1022.749573,124.9532623,17.30806351,24.35473824,10,50
5/1/2019 4:00,1571.365112,120.3966141,17.8712883,24.44939995,10,50
5/1/2019 5:00,1454.741211,122.0682755,16.9021244,23.96966553,8.9,48.02
5/1/2019 6:00,1658.336914,124.4712753,16.79622841,25.20704651,8.9,48.02
5/1/2019 7:00,1670.779785,117.3198166,17.82107162,27.12884331,8.3,46.94
5/1/2019 8:00,1688.098511,118.024025,17.57544518,30.6563282,8.9,48.02
5/1/2019 9:00,1584.643921,102.7694855,19.19680786,31.87257957,8.9,48.02
5/1/2019 10:00,1373.496948,96.79944611,21.05618286,34.69471741,8.9,48.02
5/1/2019 11:00,1554.098999,90.55914307,20.82608223,36.37372208,9.4,48.92
5/1/2019 12:00,1367.753662,81.08262634,21.67964745,37.0406723,10,50
5/1/2019 13:00,1690.350098,71.4511261,22.72299957,33.33004761,10.6,51.08
5/1/2019 14:00,1702.428589,61.92624283,22.86150169,37.82476044,10.6,51.08
5/1/2019 15:00,1313.895752,52.69086075,22.8772583,40.55657959,11.7,53.06
5/1/2019 16:00,1499.129272,23.75071335,21.48510361,39.4233017,11.1,51.98
5/1/2019 17:00,1310.70752,84.52026367,20.57784653,34.02196884,10.6,51.08
5/1/2019 18:00,1015.66394,75.00132751,20.52190399,33.71376419,11.7,53.06
5/1/2019 19:00,760.4018555,81.88113403,19.28092384,34.18391418,12.8,55.04
5/1/2019 20:00,854.6405029,83.87989807,16.98006248,28.97899246,12.2,53.96
5/1/2019 21:00,714.5132446,86.17368317,18.12681961,28.68596649,11.7,53.06
5/1/2019 22:00,484.2141113,81.16391754,17.32309914,28.83413696,11.1,51.98
5/1/2019 23:00,428.7573853,76.08003998,17.0044899,26.5629921,10,50
5/2/2019 0:00,422.5013733,44.92021561,17.15905952,25.92057991,11.1,51.98
5/2/2019 1:00,420.2501526,98.59971619,17.42220116,24.49886894,11.7,53.06
5/2/2019 2:00,613.534729,128.0182648,17.46948814,24.51441765,11.1,51.98
5/2/2019 3:00,399.3713989,127.1835403,17.11684418,23.96495247,11.1,51.98
5/2/2019 4:00,412.9039917,97.5810318,17.57676888,23.29149055,10.6,51.08
5/2/2019 5:00,392.2709656,117.9566803,15.88018703,23.66638947,10,50
5/2/2019 6:00,413.7729492,70.64614105,16.62974167,22.75389671,10,50
5/2/2019 7:00,476.9627991,67.63569641,16.68991661,26.29230118,9.4,48.92
5/2/2019 8:00,1394.546143,97.63731384,16.6467247,29.73643684,9.4,48.92
5/2/2019 9:00,1091.180664,108.6614609,20.00166321,32.81782913,9.4,48.92
5/2/2019 10:00,1211.273804,105.7973557,20.2625351,38.31410599,8.9,48.02
5/2/2019 11:00,1171.970581,105.0687332,22.99010658,38.57029343,8.9,48.02
5/2/2019 12:00,1318.408569,107.7293472,22.56430244,38.49474335,8.3,46.94
5/2/2019 13:00,1385.124268,108.9751053,22.06583405,37.154953,8.3,46.94
5/2/2019 14:00,1195.352417,105.8100128,22.36134338,37.49577713,8.3,46.94
5/2/2019 15:00,996.0956421,97.59827423,23.12814331,37.29645157,8.3,46.94
5/2/2019 16:00,958.0827026,62.47260284,23.44175339,36.55770493,7.8,46.04
5/2/2019 17:00,881.911377,84.01030731,22.81325912,37.06502533,7.8,46.04
5/2/2019 18:00,787.0427246,82.63272858,21.86732101,37.46901703,8,46.4
5/2/2019 19:00,507.9999695,84.4504776,20.18464661,32.51113129,7.8,46.04
5/2/2019 20:00,447.6141968,85.95360565,19.28997803,29.37210274,7.8,46.04
5/2/2019 21:00,467.97995,124.5843277,18.1848278,30.02212524,7.8,46.04
5/2/2019 22:00,410.37323,125.3717575,18.13422585,29.14142799,7.8,46.04
5/2/2019 23:00,426.7602539,124.8848419,17.53863716,28.76978111,8,46.4
5/3/2019 0:00,415.7881165,128.4265747,15.95282269,27.1667366,7.8,46.04
5/3/2019 1:00,411.7379761,126.4535065,17.40979385,27.05738831,7.2,44.96
5/3/2019 2:00,371.7568665,124.3039093,17.75041199,25.42738914,7.2,44.96
5/3/2019 3:00,438.8852539,124.3966217,16.61375237,25.40852737,7.8,46.04
5/3/2019 4:00,418.7915039,127.4938507,17.02363014,25.83642769,7.2,44.96
5/3/2019 5:00,436.9878845,123.772438,16.42105103,25.66754341,7.2,44.96
5/3/2019 6:00,407.5177307,124.476532,17.04134369,24.98329926,7.2,44.96
5/3/2019 7:00,1460.000488,120.7259903,17.10111237,29.41379166,7.2,44.96
5/3/2019 8:00,1535.279785,116.0307617,17.1611557,31.81723022,7.2,44.96
5/3/2019 9:00,1338.929565,110.155632,18.65245819,34.28883362,7.2,44.96
5/3/2019 10:00,1280.842773,107.2449417,20.92184639,35.11174774,7.2,44.96
5/3/2019 11:00,1202.103149,34.92725754,21.10678101,38.3703804,7.2,44.96
5/3/2019 12:00,1106.788208,6.009496689,24.2835083,41.65874863,7.8,46.04
5/3/2019 13:00,784.19104,39.5670929,23.07862473,40.32028198,8.3,46.94
5/3/2019 14:00,648.9608765,28.74892807,21.54581261,37.90354156,8.3,46.94
5/3/2019 15:00,750.0319214,99.57954407,21.88517952,38.17425156,8.9,48.02
5/3/2019 16:00,518.3535156,109.4900513,22.90696907,38.71008301,9,48.2
5/3/2019 17:00,420.769928,107.7365494,21.56609535,39.11567307,10,50
5/3/2019 18:00,424.825531,105.7230377,20.92687988,36.44120789,11,51.8
5/3/2019 19:00,445.6989441,109.8608093,20.38730049,33.14846802,11.1,51.98
5/3/2019 20:00,401.8284607,120.0282211,19.23565483,31.30549431,9.4,48.92
5/3/2019 21:00,417.5444946,120.7325287,18.94523048,32.06038666,10.6,51.08
5/3/2019 22:00,394.0621948,119.7005539,19.46210098,31.51881599,13,55.4
5/3/2019 23:00,427.1705017,117.0643997,18.22940445,30.79018211,12.2,53.96
5/4/2019 0:00,399.9822388,117.6903992,17.53438377,28.12348175,13.9,57.02
5/4/2019 1:00,414.947052,123.769516,17.65310669,26.11211205,13.9,57.02
5/4/2019 2:00,408.1754456,122.5258636,17.97368431,23.98928642,13.3,55.94
5/4/2019 3:00,432.5987244,123.3458786,16.47056007,24.62389183,12.8,55.04
5/4/2019 4:00,396.0180359,122.124794,16.40197945,23.86626244,13.3,55.94
5/4/2019 5:00,369.9612732,128.226944,16.90968513,23.69826126,12.8,55.04
5/4/2019 6:00,371.778656,131.2272186,16.6008358,24.35792923,12.8,55.04
5/4/2019 7:00,415.9237061,131.3576202,17.82916641,25.50835609,12.8,55.04
5/4/2019 8:00,417.1289978,129.7599792,17.29088593,27.84971428,12.2,53.96
5/4/2019 9:00,383.8742676,125.5884781,17.93898201,29.67839622,10,50
5/4/2019 10:00,422.4272766,128.2041321,18.04214096,29.75243759,10,50
5/4/2019 11:00,398.2261658,129.5219421,18.91246796,31.45913124,9.4,48.92
5/4/2019 12:00,417.6985168,128.6404877,19.15188789,31.25570107,8.9,48.02
5/4/2019 13:00,363.1191406,137.0619202,17.8110466,31.80094337,10,50
5/4/2019 14:00,400.8969421,127.6337128,19.67936325,32.76398468,10.6,51.08
5/4/2019 15:00,437.5817871,121.9802246,18.98007011,30.61986542,11.1,51.98
5/4/2019 16:00,-119.4410706,124.8930283,18.84264183,36.76865005,10.6,51.08
5/4/2019 17:00,824.7999878,131.755188,19.04358292,33.15116501,11,51.8
5/4/2019 18:00,760.0128174,132.0227966,17.92484093,31.54678154,10,50
5/4/2019 19:00,617.7352295,125.0995331,17.9330616,31.02993584,11.1,51.98
5/4/2019 20:00,488.6811829,126.9015198,17.45896721,29.82616997,11.1,51.98
5/4/2019 21:00,512.2294922,122.999588,16.6932373,29.21017647,10.6,51.08
5/4/2019 22:00,472.2249146,123.2906952,16.30885506,28.90425873,10.6,51.08
5/4/2019 23:00,438.3161316,124.0876312,16.34383583,28.15052032,10,50
5/5/2019 0:00,450.7922974,121.7032623,17.29000854,24.92382431,10,50
5/5/2019 1:00,397.4602051,117.2377167,15.98874664,24.43317413,10,50
5/5/2019 2:00,403.0172729,117.1322861,16.40657234,23.91988373,9.4,48.92
5/5/2019 3:00,406.708252,117.1377258,16.32961273,23.54491806,9.4,48.92
5/5/2019 4:00,430.7391663,116.413887,15.59797859,23.6159668,9.4,48.92
5/5/2019 5:00,412.5950317,119.4603653,15.46667767,24.78796387,9.4,48.92
5/5/2019 6:00,425.7672119,118.1881943,15.62219524,24.73757172,9.4,48.92
5/5/2019 7:00,434.9406128,118.5990372,15.98727417,25.66116524,9.4,48.92
5/5/2019 8:00,423.092041,120.2499313,15.50534248,26.75981331,9.4,48.92
5/5/2019 9:00,443.749176,120.2103195,16.15410805,27.7510643,9.4,48.92
5/5/2019 10:00,443.7714844,120.0258484,17.70645905,27.71939278,9.4,48.92
5/5/2019 11:00,489.8061218,121.3900604,17.20461273,29.63432884,9.4,48.92
5/5/2019 12:00,479.2420044,117.3556442,16.89342308,30.22702599,10,50
5/5/2019 13:00,591.9838257,117.3447723,19.01215363,29.95870972,10.6,51.08
5/5/2019 14:00,536.7711792,119.3549347,17.34037971,29.64400864,10,50
5/5/2019 15:00,559.149353,118.1561356,18.42191315,29.43857574,10,50
5/5/2019 16:00,486.471405,116.9964523,18.94385529,29.8914814,10.6,51.08
5/5/2019 17:00,441.6515808,118.0811386,18.06317711,30.97907257,10.6,51.08
5/5/2019 18:00,453.458313,116.6049347,18.46862411,28.37280273,10,50
5/5/2019 19:00,549.4146729,120.1532059,19.61113358,28.37547684,10,50
5/5/2019 20:00,550.6195679,117.7126923,17.47887421,28.21953583,10,50
5/5/2019 21:00,569.7422485,117.9863968,17.85996437,28.9701004,10,50
5/5/2019 22:00,610.2301025,116.7934341,17.72170639,28.56870461,10.6,51.08
5/5/2019 23:00,514.6950684,117.8599472,18.28095055,28.67144966,10,50
5/6/2019 0:00,475.3050232,117.0774078,16.91691971,26.41756821,10,50
5/6/2019 1:00,393.4121094,116.8709259,16.77996445,25.14518166,9.4,48.92
5/6/2019 2:00,461.0697021,117.6599503,17.10534286,23.62688637,9.4,48.92
5/6/2019 3:00,407.4395142,116.0867386,16.70056152,23.96548653,10,50
5/6/2019 4:00,441.1610718,118.5392303,17.05682945,23.26168442,10,50
5/6/2019 5:00,362.6642151,118.8305283,16.34601593,24.09654999,10,50
5/6/2019 6:00,430.0594788,118.5392303,16.45954514,24.28463554,10,50
5/6/2019 7:00,423.551178,117.7168655,15.91709423,28.95221329,10,50
5/6/2019 8:00,404.6265259,115.1699905,17.72278976,34.46289825,10,50
5/6/2019 9:00,462.203949,118.926178,18.9539032,34.45412827,9,48.2
5/6/2019 10:00,435.252594,118.1733398,23.38812256,39.32076645,9.4,48.92
5/6/2019 11:00,504.0854797,58.42945099,22.2672863,40.25682831,10,50
5/6/2019 12:00,401.4709167,123.1844788,20.19988251,36.6913681,10,50
5/6/2019 13:00,400.6343689,128.9429779,20.38541222,35.99747467,10.6,51.08
5/6/2019 14:00,417.7549744,130.1544952,21.51918983,35.84803009,12.2,53.96
5/6/2019 15:00,377.5881042,131.213623,21.78052521,35.29738235,13.3,55.94
5/6/2019 16:00,399.6286011,128.0117493,20.11590195,36.0431366,14.4,57.92
5/6/2019 17:00,434.3068237,123.6795425,19.94865227,36.00917816,13.3,55.94
5/6/2019 18:00,382.9359741,120.0311356,19.34114838,34.04646301,13.9,57.02
5/6/2019 19:00,292.7454224,113.4290009,19.8390789,33.67159653,13.9,57.02
5/6/2019 20:00,206.0722504,123.1302795,19.597929,32.07251358,14.4,57.92
5/6/2019 21:00,892.2229004,132.8620605,20.69823837,30.79207611,12.2,53.96
5/6/2019 22:00,1008.443787,136.2392883,18.24757004,30.23214531,12.8,55.04
5/6/2019 23:00,710.4232788,137.1188812,16.75907326,29.81228065,12.2,53.96
5/7/2019 0:00,505.8023987,140.6506348,18.05027962,27.01742935,11.7,53.06
5/7/2019 1:00,423.6314392,142.1610107,18.08013535,25.2471962,10,50
5/7/2019 2:00,406.8095703,132.5383301,16.36338234,24.78850937,10,50
5/7/2019 3:00,422.1200562,128.4013977,17.64798737,24.33060265,9.4,48.92
5/7/2019 4:00,427.5899963,125.3473206,16.97920609,23.94657135,9.4,48.92
5/7/2019 5:00,413.6855469,123.2062149,16.45283318,23.61187935,9.4,48.92
5/7/2019 6:00,439.804657,123.5105057,16.56381035,24.150877,8.3,46.94
5/7/2019 7:00,422.3289185,126.8483353,17.77411652,29.72422791,7.8,46.04
5/7/2019 8:00,418.4373474,129.7822266,18.26958275,31.43222618,8.9,48.02
5/7/2019 9:00,384.5729065,129.1187134,19.39686775,32.90250778,8.9,48.02
5/7/2019 10:00,485.2259521,129.6903992,21.12626839,39.21045303,8.3,46.94
5/7/2019 11:00,472.5619202,145.0955353,21.96377945,38.67246246,8.3,46.94
5/7/2019 12:00,343.8318176,130.8929901,22.33624458,38.14732742,10.6,51.08
5/7/2019 13:00,454.2185364,148.8191071,20.67330742,33.88844299,13.3,55.94
5/7/2019 14:00,394.3001709,145.938385,20.79019928,36.77066803,16.1,60.98
5/7/2019 15:00,421.3138428,138.3119049,21.10494041,37.10839844,18.9,66.02
5/7/2019 16:00,414.7824707,136.9884796,23.49411011,37.89073944,20,68
5/7/2019 17:00,352.2992554,138.7615967,19.45850563,35.58056259,20.6,69.08
5/7/2019 18:00,473.1255493,140.5708618,19.42453957,32.69583511,21.7,71.06
5/7/2019 19:00,428.1394348,137.3792419,19.62784576,33.07702637,22.8,73.04
5/7/2019 20:00,388.6236877,131.4507599,17.56741905,31.30377197,22.8,73.04
5/7/2019 21:00,416.3464966,131.1478577,17.34877396,29.79087257,22.8,73.04
5/7/2019 22:00,462.8968506,130.4914246,17.62321091,30.74758148,22.8,73.04
5/7/2019 23:00,439.8708191,128.75354,17.03031349,29.76107597,21.1,69.98
5/8/2019 0:00,421.4951782,127.0982361,15.71300697,24.47188187,17.8,64.04
5/8/2019 1:00,468.9883423,126.8395691,15.39519787,23.85303307,16.7,62.06
5/8/2019 2:00,-24.03269577,130.6805267,17.00106812,26.55085564,16.1,60.98
5/8/2019 3:00,831.5195923,132.8694458,16.67555809,25.77553558,15.6,60.08
5/8/2019 4:00,687.4118042,135.7149048,16.87397003,25.25160217,16.1,60.98
5/8/2019 5:00,494.3806458,132.8982697,16.7473259,25.12852478,16.7,62.06
5/8/2019 6:00,407.2861633,129.7132263,17.65041161,26.14710617,16.1,60.98
5/8/2019 7:00,442.1948547,132.0700836,17.12314796,29.82686806,15.6,60.08
5/8/2019 8:00,422.0314331,133.4204865,17.47193909,31.23420906,14.4,57.92
5/8/2019 9:00,392.5722961,136.374054,19.66980553,35.62550354,13.9,57.02
5/8/2019 10:00,312.756073,132.7849121,19.34798241,38.22097397,13.3,55.94
5/8/2019 11:00,450.1120911,131.53479,21.96798515,39.22151184,12.8,55.04
5/8/2019 12:00,365.943573,127.7918091,20.83662987,39.18384552,13.3,55.94
5/8/2019 13:00,1425.347534,127.7623138,20.60433197,39.43759155,14.4,57.92
5/8/2019 14:00,1479.791626,124.8207474,21.66107559,39.97202682,15,59
5/8/2019 15:00,1396.656494,125.1022873,19.48194695,40.68255997,14.4,57.92
5/8/2019 16:00,1368.713379,118.2911453,20.674757,38.74436569,13.9,57.02
5/8/2019 17:00,1093.436523,44.53944778,21.55215263,36.93080521,13.9,57.02
5/8/2019 18:00,987.6907349,129.9115753,20.54291916,35.69199371,13.3,55.94
5/8/2019 19:00,644.0574341,138.202774,22.63704872,33.68616867,13.3,55.94
5/8/2019 20:00,423.9160461,131.9803314,19.12942696,29.76284218,13.3,55.94
5/8/2019 21:00,-518.638916,131.5384674,18.80581665,30.88780785,13.9,57.02
5/8/2019 22:00,980.5185547,138.5233765,18.7315731,33.14733505,13.9,57.02
5/8/2019 23:00,842.5637817,130.3294067,18.17486954,29.77973366,13.3,55.94
5/9/2019 0:00,716.1275635,126.3738785,16.56966019,26.96364212,12.8,55.04
5/9/2019 1:00,538.7869873,123.6787033,16.42111778,26.72582817,12.8,55.04
5/9/2019 2:00,448.1093445,120.7683792,16.84878731,26.27092361,11.1,51.98
5/9/2019 3:00,408.8190613,120.4765701,16.02047348,24.42007256,11.1,51.98
5/9/2019 4:00,431.973999,53.82553864,16.35211182,26.45566368,13.3,55.94
5/9/2019 5:00,442.1575623,49.31741333,16.56234932,23.70419884,12.2,53.96
5/9/2019 6:00,435.9769897,64.65634918,15.4700613,24.38529587,11.1,51.98
5/9/2019 7:00,421.6720276,54.3986969,17.04730988,28.53728294,9.4,48.92
5/9/2019 8:00,449.7360535,110.5250778,17.0857029,30.60889244,8.3,46.94
