,date,energy_type,1,10,11,12,13,14,16,17,18,2,24,26,3,31,32,32P,33,34,35,36,37,38,39,4,41,42_43_N16_E40,44,46,48,5,50,51,54,56,57,62_64,66,68,6C,6_6B,76,7_7A,8,9,Briggs Field Operating,DKE,E1,E14,E15,E17,E18,E19,E2,E23,E25,E28,E33,E34,E38,E40,E51,E52,E53,E55,E60,E62,E62P,E94,KS,Main Campus Area,N10,N4,N42,N51,N52,N57,N9,NE45,NE46,NE47,NE48,NE49,NW10,NW12_NW12A,NW13,NW14,NW15,NW16,NW17,NW21,NW22,NW23,NW30,NW32,NW35,NW36,NW61,NW62,NW86,Northwest Campus Area,OC19_ABCDEFGHJKLMNQ,OC22,OC23,PBE,Parking Areas,TXI,Utilities To Fraternities,W1,W11,W13,W15,W16,W20,W2_W4,W31,W32,W33,W34,W35,W41,W45,W5,W51,W51C,W53_W53A_W53B_W53C_W53D,W56,W59,W61,W64,W7,W70,W71,W79,W8,W84,W85_W85ABC_W85DE_W85FG_W85HJK,W89,W91,W92,W97,W98,WW15
208,2013-07-01,Gas,,,,,5.6485,,1.9513,,2.1567,,,,,10.4754,37.999,,,,,0.9243,0.7189,,2.8756,108.7593,0.001027,202300.51400000002,0.001027,0.4108,,,11.8105,,2.1567,2.3621,8.6268,21.2589,2.1567,5.7512,,8.6268,1.5405,0.3081,8.6268,,,,1.1297,,,,0.0001027,,6.4701,0.0001027,0.0001027,,8.0106,8.4214,4.2107,7.0863,0.001027,70.9657,0.2054,,,52.1716,,,,,45.2907,,,86.88419999999999,193.3841,0.001027,0.9243,,,,,,417.989,34.5072,4.9296,0.001027,,78.6682,64.8037,62.9551,40.4638,,5.7512,,34.918,,21.3616,,275.236,,114.124,,,,,,,,45.9069,,,0.5135,24.648,,0.0001027,,,36.2531,,,,8.216,9.1403,,12.2213,,43.6475,,,,5.0323,1.5405,,25.1615,16.0212,21.4643,12.324,130.3263,13.7618,,39.4368,9.8592
209,2013-07-01,Steam,1125.3,1420.1,264.0,557.7,855.8,1513.6,1367.3,29.7,921.8,1186.9,1.1,376.2,1581.8,628.1,236.5,,157.3,266.2,587.4,292.6,1092.3,672.1,792.0,1610.4,257.4,-57788.5,159.5,5613.3,445.5,798.6,727.1,,715.0,1760.0,386.1,57.2,880.0,2514.6,1381.6,893.2,3492.5,1174.8,641.3,744.7,,,183.7,689.7,320.1,761.2,1017.5,678.7,117.7,287.1,1356.3,,,19.8,2.2,215.6,238.7,437.8,639.1,312.4,67.1,265.1,,,,,,,,,,,,,,,,,,,1080.2,2557.5,284.9,,,,,,138.6,,312.4,,,,,,,,,,,,,229.9,,73.7,7.7,165.0,358.6,250.8,431.2,616.0,445.5,335.5,783.2,,,7.7,304.7,,,,,310.2,,240.9,,238.7,240.9,,276.1,310.2,,,,,,
210,2013-08-01,Chilled Water,525.6,1390.188,450.312,452.028,4603.332,1208.976,3900.36,,6321.768,733.98,600.432,1588.704,2203.212,830.796,6047.976,,392.7,290.328,708.768,3473.088,1511.928,2445.852,4881.888,161.124,1007.94,-147697.548,,17330.988,265.872,1057.824,,,1584.588,5850.54,,,4225.428,8150.34,2476.344,1275.132,12761.148,752.196,752.568,290.352,,,77.088,4168.56,1519.152,632.964,4500.768,632.94,279.132,5431.644,5431.644,,,938.424,274.284,1136.04,1047.192,1289.04,1210.74,,259.68,1317.864,,,,,,,,,,,,,,,,,,439.968,1047.456,429.648,867.804,,,1217.628,,,495.204,,1708.08,,,,,,,,,,,,,,,,,640.86,2550.624,,,,,440.424,4239.732,,,,,,,,63.888000000000034,,,,,,904.476,,,,,,,,,
211,2013-08-01,Electricity,981.623169,1238.802958,229.920158,204.005249,1775.493795,289.439465,958.800438,43.263188,1887.856581,1035.453005,303.716044,732.194303,1379.596034,243.432225,2610.576396,341.3,519.680445,149.05936200000002,130.984114,1442.494211,649.558747,429.225706,2262.98965,1404.951211,256.343604,-18127.059683,92.4923,4320.079836,454.021151,696.879992,73.219089,43.41336,806.488487,1254.383303,183.817354,367.194431,1148.853343,3217.445339,440.355499,779.228856,2774.864564,506.031858,559.056226,208.722015,7.8499,,41.368973,805.84343,602.36037,543.318883,611.23417,543.318883,193.114366,560.967506,1308.926456,,23.235704,242.978296,104.946337,444.044952,337.020098,264.562108,49.1472,452.004068,131.506303,644.091121,75.086,,,4.773388,55.32473,16.90671,,264.389056,588.474464,126.025632,16.815851,,,1412.958109,46.478234,578.7082800000001,268.59264,580.58592,,1085.83488,,309.94608,494.112192,926.15328,314.99584,,170.73648,,547.093728,,57.59456,,1151.58412,2.913848,1524.392559,4.354988,0.931749,,12.139896,,,840.362512,76.4288,567.182579,13.464285,123.663229,974.694779,317.357805,462.348871,343.3478,169.202888,306.18023,835.80957,,48.501587,8.583695,246.838399,,29.382517,34.754579,125.739024,393.04108,,392.447218,284.859219,168.19264,431.751326,37.26996,318.255424,402.955845,103.7248,1732.056544,808.452928,,473.752791412,95.536
212,2013-08-01,Fuel Oil #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2013-08-01,Gas,,,,,5.6485,,1.6432,,1.8486,,,,,1.3351,41.08,,,,,0.9243,0.6162,,9.4484,117.4888,0.0001027,234855.38741079997,0.0001027,0.5135,,,3.3891,,1.8486,1.9513,9.3457,14.788800000000002,1.8486,5.6485,,9.3457,1.6432,0.1027,9.3457,,,,0.1027,,,,0.2054,,6.8809,0.0001027,0.0001027,,8.8322,0.0001027,3.1837,5.7512,0.0001027,14.2753,0.3081,,,54.7391,,,,,18.5887,,,35.8423,79.4898,0.0001027,0.7189,,,,,,591.552,12.4267,4.5188,0.0001027,,58.6417,8.5241,7.7025,0.0001027,,4.3134,,27.729,,10.27,,247.7124,,422.3,,,,,,,,9.5511,,,0.0001027,28.5506,,0.0001027,,,35.4315,,,,5.0323,8.7295,,1.6432,,-43.6475,,,,2.2594,0.2054,,-25.1615,11.9132,21.1562,3.4918,107.1161,1.3351,,8.8322,1.8486
214,2013-08-01,Steam,183.7,232.1,42.9,91.3,675.4,246.4,1064.8,22.0,1288.1,193.6,,400.4,258.5,102.3,50.6,,116.6,44.0,311.3,173.8,973.5,620.4,567.6,262.9,41.8,-39952.0,26.4,5622.1,422.4,129.8,118.8,,553.3,1625.8,62.7,45.1,680.9,2724.7,776.6,146.3,3531.0,191.4,104.5,121.0,,,29.7,700.7,314.6,729.3,1014.2,676.5,99.0,84.7,1053.8,,,1.1,2.2,179.3,154.0,69.3,467.5,262.9,56.1,244.2,,,,,,,,,,,,,,,,,,,1139.6,2696.1,300.3,,,,,,104.5,,216.7,,,,,,,,,,,,,365.2,,61.6,6.6,126.5,261.8,211.2,431.2,616.0,445.5,151.8,355.3,,,5.5,256.3,,,,,260.7,,202.4,,201.3,103.4,,232.1,214.5,,,,,,
215,2013-09-01,Chilled Water,422.94,1076.376,351.612,317.22,2900.856,952.416,2779.56,,4330.392,503.784,470.196,1353.708,1621.236,648.708,4332.228,,287.616,249.516,545.34,2506.296,1284.612,1910.16,3756.192,104.412,787.02,-105017.81999999999,,11707.452,207.6,799.848,,,1284.828,4169.34,,,2382.492,5228.04,1822.812,922.056,8227.644,711.936,541.512,146.7,,,40.968,3166.428,1198.932,496.704,3140.652,496.692,247.404,3770.016,3770.016,,,732.744,216.912,983.94,850.968,442.284,963.348,,161.748,917.268,,,,,,,,,,,,,,,,,,343.536,817.884,335.484,677.604,,,904.644,,,372.696,,1342.92,,,,,,,,,,,,,,,,,532.836,2097.552,,,,,340.212,3023.616,,,,,,,,463.764,,,,,,523.392,,,,,,,,,
216,2013-09-01,Electricity,1725.175936,2177.156113,404.075309,186.240584,1834.600129,315.347548,964.090588,49.860517,1870.573149,1819.774057,298.767194,721.791479,2424.5952,125.53014,2337.905,341.3,521.045645,145.902337,160.090178,1449.542056,621.466344,420.263168,956.687791,2469.155328,256.343604,-30704.789353999997,103.4139,4185.344835,353.607278,1224.744811,67.297534,43.41336,813.536332,1262.321941,183.817354,278.848926,1121.549343,3237.739037,773.911402,1369.473076,2774.171725,506.01138,982.524201,214.98487,7.8499,,42.570349,783.6759950000001,619.114787,551.748993,620.718897,551.748993,174.202933,566.312264,1321.397558,,20.795409,184.803711,101.949723,385.000052,320.238377,109.96686,446.4204,309.944769,133.434648,622.643829,75.086,,,5.329544,25.22207,19.291818,,174.650044,388.739396,70.6284,37.013985,7.09904,,1304.03904,51.908317,563.527256,243.20736,673.11936,,1064.544,,292.95432,448.173024,1481.7463,304.48565168000005,,144.12288,,577.132976,,66.46576,,957.509563412,2.054024,1449.112021413,3.153612,0.081912,,13.777656,,,728.047508,125.42512,,11.484745,122.946499,957.776538,242.954405,370.180806,343.3478,169.202888,347.996306,844.417156,,42.054448,8.583695,182.141571,,21.942177,28.962718,114.6432,337.726589,,308.374789,268.824945,243.55168,413.321126,33.58392,226.370638,301.275749,92.53344,1391.422079,812.383552,,406.9048874120001,79.56784
217,2013-09-01,Gas,,,,,0.1027,,0.7189,,0.7189,,,,,1.027,28.0371,,,,,0.0001027,0.5135,,0.1027,80.106,0.0001027,202939.3081027,0.0001027,0.4108,,,4.0053,,0.7189,0.9243,6.3674,13.2483,0.7189,5.4431,,6.3674,1.1297,0.0001027,6.3674,,,,,,,,0.0001027,,5.2377,0.0001027,0.0001027,,8.8322,0.0001027,2.9783,5.8539,0.0001027,,0.4108,,,55.0472,,,,,29.4749,,,42.6205,94.5867,6.4701,0.5135,,,,,,368.693,13.5564,5.135,10.27,,61.3119,19.513,1.6432,0.0001027,,4.9296,,28.3452,,14.8915,,202.7298,,295.095,,,,,,,,120.2617,,,0.7189,30.6046,,0.0001027,,,36.1504,,,,6.0593,6.162,,1.4378,,0.0001027,,,,2.054,0.3081,,0.0001027,10.5781,15.9185,3.4918,106.2945,1.3351,,11.7078,1.6432
218,2013-09-01,Steam,1236.4,1560.9,289.3,612.7,712.8,1663.2,1296.9,27.5,1433.3,1304.6,,521.4,1738.0,689.7,121.0,,143.0,292.6,310.2,203.5,881.1,478.5,602.8,1769.9,282.7,-55762.30000000001,174.9,5908.1,342.1,877.8,799.7,,603.9,1775.4,424.6,56.1,619.3,2898.5,783.2,981.2,3518.9,1290.3,704.0,817.3,,,202.4,784.3,331.1,763.4,1027.4,685.3,102.3,78.1,1102.2,,,,2.2,149.6,250.8,80.3,531.3,272.8,56.1,291.5,,,,,,,,,,,,,,,,,,,1149.5,2719.2,302.5,,,,,,114.4,,190.3,,,,,,,,,,,,,261.8,,63.8,6.6,155.1,290.4,218.9,232.1,616.0,445.5,3.3,6.6,,,6.6,265.1,,,,,270.6,,210.1,,209.0,108.9,,240.9,216.7,,,,,,
219,2013-10-01,Chilled Water,451.896,814.0799999999999,319.152,211.152,2019.852,730.512,1920.216,,3159.684,387.696,343.416,1147.284,1380.54,588.816,3553.524,,175.896,190.356,466.896,2261.124,1154.712,1628.496,2948.316,104.76,714.36,-78843.78,,7599.96,188.436,652.188,,,982.668,2880.312,,,2495.592,3657.564,1338.948,719.46,5645.628,573.108,361.68,96.54,,,24.156,2272.608,725.04,372.9,2159.508,372.888,239.988,2474.124,2474.124,,,665.1,153.924,657.132,642.756,0.108,830.28,,93.876,689.82,,,,,,,,,,,,,,,,,,311.82,742.38,304.512,615.048,,,488.112,,,306.948,,1017.348,,,,,,,,,,,,,,,,0.024,433.428,2024.256,,,,,284.316,2751.72,,,,,,,,420.948,,,,,,429.768,,,,,,,,,
220,2013-10-01,Electricity,1138.481236,1436.750132,266.65769,179.175674,1761.268411,306.473748,923.254043,49.365632,1781.736172,1200.908419,293.401958,694.644477,1600.041704,146.400635,2293.536,341.3,937.950421,152.103758,156.175467,1497.989591,596.530966,438.461284,2067.6431820000003,1629.448112,256.343604,-29541.989268000005,18.4302,4009.370555,360.423039,808.235943,56.102894,43.41336,801.9730880000001,1201.065417,183.817354,288.111808,1065.077845,2955.234788,510.72132,903.745335,2664.945486,505.32878,648.388088,213.397825,7.8499,,41.276822,772.7919380000001,602.810886,546.04587,614.302457,546.04587,173.61931,544.035613,1269.414155,,18.730544,175.400896,96.765376,386.430099,325.412485,,206.8278,289.610115,130.58138,641.50748,75.086,,,6.759172,30.40983,20.468778,,170.333864,379.134616,53.486512000000005,21.041145,13.92504,,1329.84132,56.713821,544.359848,244.43568,577.71984,,1026.87552,,261.29096,409.64472,890.94144,269.27504,,162.13824,,607.663552,,73.97216,,1018.925563412,2.869492,1147.703165413,4.791852,1.563154,,13.064548,,,746.93505,134.4328,,11.77485,136.919321,1013.500589,304.671684,368.764411,343.3478,169.202888,380.201374,826.229279,,41.017032,18.539416,194.274786,,20.508717,22.249347,91.755504,351.91443,60.064848000000005,363.378697,250.568808,129.96704,542.472459,39.31776,227.531058,278.545169,88.43904,1334.776518,778.263552,,430.457923412,69.87776
221,2013-10-01,Gas,,,,,3.2864,,0.7189,,0.7189,,,,,4.8269,37.7936,,,,,0.5135,0.5135,,1.6432,108.1431,0.0001027,197193.2452594,0.0001027,0.4108,,,10.6808,,0.7189,0.9243,8.6268,24.1345,0.7189,4.108,,8.6268,0.9243,0.2054,8.6268,,,,1.5405,,,,0.8216,,6.2647,0.0001027,0.0001027,,13.1456,,3.1837,6.6755,0.0002054,,-0.1027,,,66.5496,,,,,0.4108,,,212.6917,473.6524,7.0863,0.5135,,,,,,377.936,12.9402,5.135,-16.9455,,93.0462,51.1446,49.5014,23.9291,,6.4701,,30.3992,,29.5776,7.5998,286.1222,,193.846,,,,,,,,135.7694,,,0.0001027,35.6369,,0.0001027,,,51.35,,,,13.6591,11.9132,,2.054,,0.0001027,,11.0916,,10.3727,78.8736,,0.0001027,17.5617,25.7777,8.5241,166.7848,6.8809,,31.7343,4.3134
222,2013-10-01,Steam,996.6,1258.4,233.2,493.9,1009.8,1340.9,1497.1,29.7,1756.7,1051.6,,739.2,1400.3,555.5,634.7,,158.4,235.4,444.4,498.3,1142.9,542.3,715.0,1426.7,227.7,-57577.299999999996,140.8,5611.1,474.1,707.3,644.6,,688.6,1895.3,342.1,112.2,1211.1,2822.6,815.1,790.9,3338.5,1040.6,567.6,658.9,,,162.8,928.4,339.9,842.6,1049.4,699.6,139.7,80.3,1124.2,,,4.4,2.2,185.9,375.1,,788.7,371.8,58.3,438.9,,,,,,,,,,,,,,,,,,680.9,836.0,1977.8,220.0,,,,,,203.5,,556.6,,,,,,,,,,,,,309.1,,,6.6,185.9,388.3,299.2,232.1,616.0,445.5,77.0,179.3,,,14.3,361.9,,,,,368.5,,287.1,4.4,284.9,436.7,,327.8,369.6,,,,,,
223,2013-11-01,Chilled Water,419.376,512.316,158.592,136.728,1096.716,491.28,1085.808,,2086.704,327.108,285.78,874.308,1136.652,292.608,2368.572,,94.26,83.412,396.444,1717.512,954.492,1270.02,2076.336,102.012,354.996,-48608.795999999995,,3410.316,93.636,532.152,,,631.152,1628.712,,,1941.324,1880.82,798.156,457.188,2945.496,512.112,315.216,55.272,,,4.728,1192.212,326.196,272.88,1170.972,272.868,174.936,1197.852,1197.852,,,330.504,159.036,366.84,509.964,44.952,653.028,,33.972,452.472,,,,,,,,,,,,,,,,,,154.956,368.904,151.32,305.64,,,385.704,,,207.744,,570.168,,,,,,,,,,,,,,,,6.852,375.48,1335.048,,,,,79.656,2323.536,,,,,,,,209.184,,,,,,249.756,,,,,,,,,
224,2013-11-01,Electricity,307.050545,387.494955,71.918736,181.028933,1871.45029,295.739863,954.254322,54.47148,1852.607117,323.890287,307.200717,719.067905,431.536307,145.137825,2665.553,341.3,1034.968359,159.810312,171.612466,1610.700503,607.5037609999999,460.847151,2127.828024,439.468119,256.343604,4014.5675739999947,54.9493,4068.551975,435.014154,217.981484,47.812717000000006,43.41336,826.8060760000001,1247.564129,183.817354,,1091.252142,3013.074899,137.741854,243.742808,2733.321528,518.028553,174.871881,227.725599,7.8499,,41.106172,827.181506,622.2308559999999,581.537657,654.227731,581.537657,174.43843,549.028832,1281.06955,,25.989995,236.947525,98.331943,456.505815,354.552679,,288.7398,326.900553,134.124074,678.4736829999999,75.086,,,7.731592,30.717,25.11293,,157.262492,350.03366800000003,30.803536,27.71356,9.5564,,1446.903807,58.570493,549.520304,235.83744,678.03264,,986.7504,,226.62504,361.781184,1416.020944,255.08112,,168.68928,,610.529632,,53.63664,,762.718483412,2.893376,1219.604833,2.471012,0.10239,,15.64402,,,690.098361,110.95824,,13.03766,147.724879,1062.579529,532.329023,430.034587,343.3478,169.202888,585.165676,841.000743,,66.013873,18.529177,227.213649,,54.468067,33.590746,91.755504,373.184246,38.159808,404.71354,195.636573,275.22432,573.889124,57.3384,324.091654,278.999098,73.6992,1799.57251,763.250752,,375.777211412,50.90704
225,2013-11-01,Gas,,,,,0.2054,,0.5135,,0.7189,,,,,16.6374,45.3934,,,,,0.1027,0.6162,,0.1027,130.1209,0.0001027,149965.621,0.0001027,0.5135,,,11.8105,,0.7189,0.7189,10.3727,34.3018,0.7189,4.5188,,10.3727,1.027,0.0001027,10.3727,,,,1.1297,,,,0.8216,,6.2647,0.05135,0.05135,,42.9286,0.0001027,4.7242,8.1133,,,0.3081,,,71.0684,,,,,0.0001027,,,,,24.8534,2.3621,,,,,,287.56,71.4792,2.9783,0.2054,,49.3987,133.7154,508.8785,102.1865,,6.7782,,33.7883,,94.9975,,535.6831999999999,,444.754,,,,,,,,153.9473,,,0.0001027,58.4363,,0.0001027,,,67.5766,,,,14.7888,13.2483,,26.0858,,67.8847,,5.4431,,11.7078,85.8572,,101.7757,17.3563,21.7724,19.8211,182.7033,36.6639,,72.0954,19.9238
226,2013-11-01,Steam,1535.6,1937.1,359.7,761.2,1799.6,2064.7,1937.1,39.6,2478.3,1619.2,93.5,1067.0,2157.1,855.8,1635.7,,210.1,363.0,631.4,880.0,1284.8,529.1,994.4,2197.8,350.9,-80373.7,216.7,7074.1,629.2,1090.1,992.2,,793.1,2358.4,526.9,667.7,1747.9,3483.7,640.2,1218.8,3793.9,1602.7,874.5,1015.3,,,250.8,955.9,407.0,985.6,1303.5,869.0,246.4,297.0,1283.6999999999998,,,144.1,106.7,227.7,594.0,,894.3,655.6,72.6,523.6,,,,,,,,,,,,,,,,,,760.1,931.7,2205.5,245.3,,,,,,310.2,,858.0,,,,,,,,,,,,,378.4,,,8.8,246.4,630.3,526.9,110.0,616.0,445.5,171.6,399.3,,,84.7,639.1,,,,,651.2,,506.0,136.4,501.6,906.4,,579.7,1101.1,,,,,,
227,2013-12-01,Chilled Water,311.028,300.156,184.152,109.452,745.224,236.268,558.132,,1525.368,328.836,330.756,601.896,782.844,339.756,1727.268,,84.492,0.168,215.352,1336.5,480.108,658.608,1333.716,96.504,412.188,-29561.82,,877.476,108.732,444.564,,,370.956,837.192,,,1235.268,825.204,448.872,292.74,1585.824,334.536,184.668,70.296,,,0.888,345.96,294.384,195.312,555.516,195.3,60.36,682.092,682.092,,,383.76,167.916,204.768,410.964,164.244,278.76,,12.804,230.748,,,,,,,,,,,,,,,,,,179.916,428.352,175.704,354.876,,,196.932,,,154.104,,314.508,,,,,,,,,,,,,,,,1.332,307.164,257.568,,,,,,1583.46,,,,,,,,242.892,,,,,,184.044,,,,,,,,,
228,2013-12-01,Electricity,728.603827,919.489504,170.653413,167.639734,1372.766621,285.920662,877.929403,56.413477,1799.886506,768.556405,304.330384,694.333894,1023.992151,75.884642,2085.343,341.3,1071.849237,152.335842,161.875177,1522.122914,595.305699,439.270165,1828.825333,1042.814846,256.343604,-33576.476429,79.5229,3744.781143,347.146469,517.250389,49.055049,43.41336,806.590877,1133.075044,183.817354,243.500485,938.738824,2905.7804180000003,326.849358,578.377219,2665.542761,511.277639,414.95254,234.346819,7.8499,,38.403076,812.0380250000001,601.578793,572.035865,643.541628,572.035865,171.295057,513.854454,1198.990313,,15.327783,237.780297,94.895052,370.406064,287.104973,,229.3536,293.760323,134.205986,629.821368,75.086,,,8.7006,29.6931,27.624482,,141.77542400000002,315.569056,64.96448000000001,20.126461,4.36864,,1293.182287,77.768618,590.4490000000001,251.39616,504.43008,,1086.65376,,172.71544,349.25232,1229.278772,271.59520000000003,,192.84624,,679.765936,,57.3216,,808.9169634120001,2.794428,1071.576197,5.368649,1.617762,,17.015644,,,595.428567,90.62272,,10.928426,130.468751,1002.828138,362.047627,336.883578,343.3478,169.202888,629.824781,824.236087,,60.76105200000001,16.112773,217.786943,,61.689975,40.959413,110.95824,366.327529,59.737296,319.96875,174.387235,279.59296,575.370366,47.91852,199.984735,276.732866,70.9696,1085.518302,847.213248,,414.063263412,53.77312
229,2013-12-01,Fuel Oil #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.43719999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2013-12-01,Fuel Oil #6,,,,,,,,,,,,,,,,,,,,,,,,,,22384.21584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2013-12-01,Gas,,,,,0.3081,,0.3081,,0.3081,,,,,26.8047,76.4088,,,,,0.1027,0.6162,,0.2054,218.8537,0.0001027,234881.0663134,0.0001027,0.5135,,,13.6591,,0.3081,0.4108,17.3563,45.5988,0.3081,5.3404,,17.3563,0.9243,0.2054,17.3563,,,,1.3351,,,,0.2054,,6.9836,0.1027,0.1027,,104.6513,0.0001027,4.9296,8.216,0.0001027,,0.1027,,,77.8466,,,,,67.1658,,,457.8366,1019.1948,147.6826,35.1234,,,,,,729.17,168.1199,2.8756,14.6861,,375.882,191.5355,807.4274,267.1227,,7.189,,28.2425,,392.2113,-7.5998,1692.1879,,1417.28,,,,,,,,198.4164,,,0.4108,44.2637,,0.0001027,,,62.7497,,,,17.1509,15.6104,,166.1686,,237.0316,,28.9614,,12.9402,101.9811,,362.8391,20.0265,23.9291,81.3384,231.5885,127.0399,,217.5186,179.8277
232,2013-12-01,Steam,1987.7,2508.0,465.3,985.6,3901.7,2673.0,2778.6,69.3,3953.4,2096.6,412.5,1614.8,2794.0,1108.8,3155.9,,365.2,469.7,673.2,1503.7,1599.4,267.3,1607.1,2844.6,454.3,-114369.2,281.6,9036.5,991.1,1411.3,1284.8,,1031.8,4044.7,682.0,1164.9,2718.1,4933.5,849.2,1577.4,5068.8,2074.6,1131.9,1314.5,,,325.6,1134.1,591.8,1222.1,1834.8,1223.2,468.6,620.4,1674.2,,,290.4,229.9,255.2,902.0,,1281.5,1247.4,95.7,812.9,,,,,,,,,,,,,,,,,,754.6,926.2,2191.2,244.2,,,,,,379.5,,1310.1,,,,,,,,,,,,,785.4,,,12.1,327.8,1146.2,1003.2,171.6,616.0,445.5,183.7,429.0,,,147.4,888.8,96.8,,,,905.3,,963.6,608.3,698.5,1624.7,,1102.2,1889.8,,,,,,
233,2014-01-01,Chilled Water,302.376,273.216,116.856,115.464,672.564,151.692,410.124,,1248.444,210.78,332.808,537.0,654.372,215.58,1339.764,,101.568,14.604,95.376,1056.192,239.484,515.772,1114.404,90.384,261.552,-21142.728000000003,,73.632,68.988,452.268,,,330.552,615.18,,,331.248,412.692,114.984,258.372,1127.388,272.712,219.672,73.752,,,0.12,111.576,339.768,136.848,260.38800000000003,136.848,42.036,496.572,496.572,,,243.516,117.744,134.208,438.024,222.864,,,5.94,167.604,,,,,,,,,,,,,,,,,,114.168,271.8,111.492,225.18,,,157.728,,,196.356,,259.488,,,,,,,,,,,,,,,,,256.56,190.488,,,,,,1261.056,,,,,,,,154.116,,,,,,171.852,,,,,,,,,
234,2014-01-01,Electricity,632.275315,797.92527,148.093483,166.066341,2013.77239,293.145983,909.970647,53.410037,1835.965329,666.944569,312.040351,698.4056029999999,888.612093,93.400158,1972.714,341.3,1014.82142,155.9741,167.88547,1553.645382,576.087096,449.789031,1945.672801,904.943298,256.343604,-37567.888119999996,12.9694,3891.287581,325.87324,448.867521,47.764935,43.41336,833.017736,1181.13691,183.817354,219.858634,1024.531405,2910.0159510000003,283.637365,501.908954,2745.256789,522.861361,360.095391,248.869134,7.8499,,43.27684,809.293973,607.694889,565.721815,636.439175,565.721815,177.226851,578.977907,1350.950725,,14.071799,58.010761,97.536714,346.494586,251.43571,,208.8756,299.780855,141.653152,616.974836,75.086,,,6.793292,24.94903,31.64783,,139.745284,311.048156,73.794736,21.716919,11.33116,,1306.308685,85.577562,658.7909119999999,250.16784,470.44656,,1015.4112,,169.16696000000002,322.556832,1187.123512,234.0632,,182.61024,,650.535332,,52.271840000000005,,808.302803412,2.23486,1284.018382,9.378924,0.866902,,18.66364,,,592.831274,69.46832,,11.361877,152.97066,969.370499,235.469696,331.119021,343.3478,169.202888,546.233585,828.072299,,82.351736,15.385804,245.377635,,62.850395,66.215613,68.45836800000001,378.863478,98.87976,331.149738,170.233614,253.38112,558.0562170000001,44.64204,257.13542,288.855842,70.15072,1296.240335,824.230016,,389.513923412,56.77568
235,2014-01-01,Fuel Oil #2,,,,,,,,,,,,,,,,,,,,,,,,,,23972.960999999996,,,,,,61.6452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2014-01-01,Fuel Oil #6,,,,,,,,,,,,,,,,,,,,,,,,,,35429.96352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2014-01-01,Gas,,,,,0.6162,,3.5945,,4.108,,,,,1.5405,65.0091,,,,,0.1027,0.5135,,0.3081,186.2978,0.0001027,257373.3894108,0.0001027,0.5135,,,12.324,,4.108,4.5188,14.7888,31.6316,4.108,3.6972,,14.7888,1.1297,0.0001027,14.7888,,,,0.5135,,,,0.0001027,,5.8539,0.0001027,0.0001027,,99.3109,0.0001027,5.0323,7.5998,0.0001027,,0.3081,,,50.1176,,,,,97.9758,,,616.7135,1372.7909,231.6912,71.9927,,,,,,1039.324,219.3672,3.4918,13.2483,,617.0216,317.343,1173.2448,460.3014,,6.0593,,28.756,,486.6953,,2124.747976,,2040.636,,,,,,,,195.2327,,,0.3081,39.8476,,0.0001027,,,38.8206,,,,15.5077,12.0159,,307.5865,,262.8093,,33.5829,,11.5024,62.7497,,375.1631,17.1509,22.4913,110.2998,257.1608,128.1696,,329.5643,295.0571
