BUILDING_NUMBER,BUILDING_NAME_LONG,BUILDING_GROUP_LEVEL1,CLUSTER_NUM,BUILDING_TYPE,BUILDING_USE,SITE,CAMPUS_SECTOR,YEAR_CONST_BEGAN,YEAR_OCCUPIED,LATITUDE_WGS,LONGITUDE_WGS,OWNERSHIP_TYPE,BUILDING_HEIGHT,NUM_OF_ROOMS,EXT_GROSS_AREA,ASSIGNABLE_AREA,NON_ASSIGNABLE_AREA,BLDG_SRV,CIRCULAT,CLASSRMS,GENERAL,HEALTH,LABS,MECHANIC,OFFICES,RESIDENT,SPECIAL,STUDY,SUPPORT,UNCLASS,USEABLE_AREA,STRUCT_AREA,LEVEL3_CATEGORY,LEVEL2_CATEGORY,NUMBER_OF_UNITS,UNIT_OF_MEASURE,START_DATE,END_DATE,START_DATE_USE
W5,Ida Flansburgh Green Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1901,1970,42.35691893,-71.09510104,OWNED,53.2,106,19010.96,9825.59,5593.55,1411.69,3501.9,0,287.27,0,0,679.96,25.4,9336.41,0,0,176.51,0,15419.14,3591.82,Water,Purchased,-2455,CCF,1/1/2020,1/31/2020,10/1/2019
W5,Ida Flansburgh Green Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1901,1970,42.35691893,-71.09510104,OWNED,53.2,106,19010.96,9825.59,5593.55,1411.69,3501.9,0,287.27,0,0,679.96,25.4,9336.41,0,0,176.51,0,15419.14,3591.82,Water,Purchased,131,CCF,2/1/2020,2/29/2020,11/1/2019
W51,Burton-Conner House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1927,1948,42.35596941,-71.09812434,OWNED,72,690,167922.77,104357.88,38420.93,8640.93,23623.94,0,9067.24,0,633.83,6156.06,3340.31,89432.54,0,1217.46,666.5,0,142778.81,25143.96,Water,Purchased,1318,CCF,5/1/2019,5/31/2019,2/1/2019
W51,Burton-Conner House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1927,1948,42.35596941,-71.09812434,OWNED,72,690,167922.77,104357.88,38420.93,8640.93,23623.94,0,9067.24,0,633.83,6156.06,3340.31,89432.54,0,1217.46,666.5,0,142778.81,25143.96,Water,Purchased,1312,CCF,8/1/2019,8/31/2019,5/1/2019
W51,Burton-Conner House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1927,1948,42.35596941,-71.09812434,OWNED,72,690,167922.77,104357.88,38420.93,8640.93,23623.94,0,9067.24,0,633.83,6156.06,3340.31,89432.54,0,1217.46,666.5,0,142778.81,25143.96,Water,Purchased,1228,CCF,11/1/2019,11/30/2019,8/1/2019
W51,Burton-Conner House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1927,1948,42.35596941,-71.09812434,OWNED,72,690,167922.77,104357.88,38420.93,8640.93,23623.94,0,9067.24,0,633.83,6156.06,3340.31,89432.54,0,1217.46,666.5,0,142778.81,25143.96,Water,Purchased,1599,CCF,2/1/2020,2/29/2020,11/1/2019
W59,Heinz Building,Non-CUP,Office & Mixed Use,SERVICE,AER,MIT,WEST,1915,1979,42.35810548,-71.09955089,OWNED,33.5,157,36051.39,24915.19,6977.47,1183.93,4441.78,3077.49,434.19,0,0,1351.76,20956.26,0,0,0,447.25,0,31892.66,4158.73,Water,Purchased,52,CCF,5/1/2019,5/31/2019,2/1/2019
W59,Heinz Building,Non-CUP,Office & Mixed Use,SERVICE,AER,MIT,WEST,1915,1979,42.35810548,-71.09955089,OWNED,33.5,157,36051.39,24915.19,6977.47,1183.93,4441.78,3077.49,434.19,0,0,1351.76,20956.26,0,0,0,447.25,0,31892.66,4158.73,Water,Purchased,138,CCF,8/1/2019,8/31/2019,5/1/2019
W59,Heinz Building,Non-CUP,Office & Mixed Use,SERVICE,AER,MIT,WEST,1915,1979,42.35810548,-71.09955089,OWNED,33.5,157,36051.39,24915.19,6977.47,1183.93,4441.78,3077.49,434.19,0,0,1351.76,20956.26,0,0,0,447.25,0,31892.66,4158.73,Water,Purchased,332,CCF,11/1/2019,11/30/2019,8/1/2019
W59,Heinz Building,Non-CUP,Office & Mixed Use,SERVICE,AER,MIT,WEST,1915,1979,42.35810548,-71.09955089,OWNED,33.5,157,36051.39,24915.19,6977.47,1183.93,4441.78,3077.49,434.19,0,0,1351.76,20956.26,0,0,0,447.25,0,31892.66,4158.73,Water,Purchased,161,CCF,2/1/2020,2/29/2020,11/1/2019
W61,Frank S MacGregor House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1968,1970,42.35546182,-71.09954663,OWNED,167.5,138,168261.25,96219.08,42357.74,8022.66,20532.07,0,10128.89,0,0,13803.01,12717.37,72950.4,0,0,422.42,0,138576.82,29684.43,Water,Purchased,1386,CCF,5/1/2019,5/31/2019,2/1/2019
W61,Frank S MacGregor House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1968,1970,42.35546182,-71.09954663,OWNED,167.5,138,168261.25,96219.08,42357.74,8022.66,20532.07,0,10128.89,0,0,13803.01,12717.37,72950.4,0,0,422.42,0,138576.82,29684.43,Water,Purchased,1169,CCF,8/1/2019,8/31/2019,5/1/2019
W61,Frank S MacGregor House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1968,1970,42.35546182,-71.09954663,OWNED,167.5,138,168261.25,96219.08,42357.74,8022.66,20532.07,0,10128.89,0,0,13803.01,12717.37,72950.4,0,0,422.42,0,138576.82,29684.43,Water,Purchased,919,CCF,11/1/2019,11/30/2019,8/1/2019
W61,Frank S MacGregor House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1968,1970,42.35546182,-71.09954663,OWNED,167.5,138,168261.25,96219.08,42357.74,8022.66,20532.07,0,10128.89,0,0,13803.01,12717.37,72950.4,0,0,422.42,0,138576.82,29684.43,Water,Purchased,1266,CCF,2/1/2020,2/29/2020,11/1/2019
W64,Building W64,Non-CUP,Office & Mixed Use,SERVICE,OTH,MIT,WEST,2013,2013,NA,NA,OWNED,0,62,13367.83,9321.57,2817.74,0,2336.55,0,8487.1,0,0,481.19,834.47,0,0,0,0,0,12139.31,1228.52,Water,Purchased,95,CCF,5/1/2019,5/31/2019,2/1/2019
W64,Building W64,Non-CUP,Office & Mixed Use,SERVICE,OTH,MIT,WEST,2013,2013,NA,NA,OWNED,0,62,13367.83,9321.57,2817.74,0,2336.55,0,8487.1,0,0,481.19,834.47,0,0,0,0,0,12139.31,1228.52,Water,Purchased,103,CCF,8/1/2019,8/31/2019,5/1/2019
W64,Building W64,Non-CUP,Office & Mixed Use,SERVICE,OTH,MIT,WEST,2013,2013,NA,NA,OWNED,0,62,13367.83,9321.57,2817.74,0,2336.55,0,8487.1,0,0,481.19,834.47,0,0,0,0,0,12139.31,1228.52,Water,Purchased,133,CCF,11/1/2019,11/30/2019,8/1/2019
W64,Building W64,Non-CUP,Office & Mixed Use,SERVICE,OTH,MIT,WEST,2013,2013,NA,NA,OWNED,0,62,13367.83,9321.57,2817.74,0,2336.55,0,8487.1,0,0,481.19,834.47,0,0,0,0,0,12139.31,1228.52,Water,Purchased,94,CCF,2/1/2020,2/29/2020,11/1/2019
W7,Everett Moore Baker House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1947,1949,42.35669783,-71.09579218,OWNED,76.4,492,133099.42,76877.31,42711.09,5633.69,28707.16,0,14523.37,0,433.89,8370.24,2320.76,57311.4,0,0,2287.89,0,119588.4,13511.02,Water,Purchased,117,CCF,5/1/2019,5/31/2019,2/1/2019
W7,Everett Moore Baker House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1947,1949,42.35669783,-71.09579218,OWNED,76.4,492,133099.42,76877.31,42711.09,5633.69,28707.16,0,14523.37,0,433.89,8370.24,2320.76,57311.4,0,0,2287.89,0,119588.4,13511.02,Water,Purchased,104,CCF,8/1/2019,8/31/2019,5/1/2019
W7,Everett Moore Baker House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1947,1949,42.35669783,-71.09579218,OWNED,76.4,492,133099.42,76877.31,42711.09,5633.69,28707.16,0,14523.37,0,433.89,8370.24,2320.76,57311.4,0,0,2287.89,0,119588.4,13511.02,Water,Purchased,121,CCF,11/1/2019,11/30/2019,8/1/2019
W7,Everett Moore Baker House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1947,1949,42.35669783,-71.09579218,OWNED,76.4,492,133099.42,76877.31,42711.09,5633.69,28707.16,0,14523.37,0,433.89,8370.24,2320.76,57311.4,0,0,2287.89,0,119588.4,13511.02,Water,Purchased,2455,CCF,1/1/2020,1/31/2020,10/1/2019
W7,Everett Moore Baker House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1947,1949,42.35669783,-71.09579218,OWNED,76.4,492,133099.42,76877.31,42711.09,5633.69,28707.16,0,14523.37,0,433.89,8370.24,2320.76,57311.4,0,0,2287.89,0,119588.4,13511.02,Water,Purchased,1230,CCF,2/1/2020,2/29/2020,11/1/2019
W70,New West Campus Houses,Non-CUP,Support Areas & Parking,RESIDENT,DHOA,MIT,WEST,1974,1976,42.35516109,-71.10053232,OWNED,46.9,508,126147.84,60920.98,40018.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Water,Purchased,795,CCF,5/1/2019,5/31/2019,2/1/2019
W70,New West Campus Houses,Non-CUP,Support Areas & Parking,RESIDENT,DHOA,MIT,WEST,1974,1976,42.35516109,-71.10053232,OWNED,46.9,508,126147.84,60920.98,40018.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Water,Purchased,1031,CCF,8/1/2019,8/31/2019,5/1/2019
W70,New West Campus Houses,Non-CUP,Support Areas & Parking,RESIDENT,DHOA,MIT,WEST,1974,1976,42.35516109,-71.10053232,OWNED,46.9,508,126147.84,60920.98,40018.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Water,Purchased,1417,CCF,11/1/2019,11/30/2019,8/1/2019
W70,New West Campus Houses,Non-CUP,Support Areas & Parking,RESIDENT,DHOA,MIT,WEST,1974,1976,42.35516109,-71.10053232,OWNED,46.9,508,126147.84,60920.98,40018.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Water,Purchased,774,CCF,2/1/2020,2/29/2020,11/1/2019
W71,Next House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1979,1981,42.35470475,-71.10192118,OWNED,57.5,523,132006.46,81297.25,34825.26,7197.21,23305.3,0,17735.95,0,0,4322.75,1496.19,61091.16,0,0,973.95,0,116122.51,15883.95,Water,Purchased,244,CCF,5/1/2019,5/31/2019,2/1/2019
W71,Next House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1979,1981,42.35470475,-71.10192118,OWNED,57.5,523,132006.46,81297.25,34825.26,7197.21,23305.3,0,17735.95,0,0,4322.75,1496.19,61091.16,0,0,973.95,0,116122.51,15883.95,Water,Purchased,212,CCF,8/1/2019,8/31/2019,5/1/2019
W71,Next House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1979,1981,42.35470475,-71.10192118,OWNED,57.5,523,132006.46,81297.25,34825.26,7197.21,23305.3,0,17735.95,0,0,4322.75,1496.19,61091.16,0,0,973.95,0,116122.51,15883.95,Water,Purchased,11579,CCF,11/1/2019,11/30/2019,8/1/2019
W71,Next House,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1979,1981,42.35470475,-71.10192118,OWNED,57.5,523,132006.46,81297.25,34825.26,7197.21,23305.3,0,17735.95,0,0,4322.75,1496.19,61091.16,0,0,973.95,0,116122.51,15883.95,Water,Purchased,1752,CCF,2/1/2020,2/29/2020,11/1/2019
W79,Simmons Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,2000,2002,42.35710862,-71.1015208,OWNED,100.6,913,191189.7,93938.82,68095.76,7956.93,43741.07,0,17031.09,0,0,16397.76,3488.13,59436.21,0,10446.01,3537.38,0,162034.58,29155.12,Water,Purchased,2191,CCF,5/1/2019,5/31/2019,2/1/2019
W79,Simmons Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,2000,2002,42.35710862,-71.1015208,OWNED,100.6,913,191189.7,93938.82,68095.76,7956.93,43741.07,0,17031.09,0,0,16397.76,3488.13,59436.21,0,10446.01,3537.38,0,162034.58,29155.12,Water,Purchased,1760,CCF,8/1/2019,8/31/2019,5/1/2019
W79,Simmons Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,2000,2002,42.35710862,-71.1015208,OWNED,100.6,913,191189.7,93938.82,68095.76,7956.93,43741.07,0,17031.09,0,0,16397.76,3488.13,59436.21,0,10446.01,3537.38,0,162034.58,29155.12,Water,Purchased,1846,CCF,11/1/2019,11/30/2019,8/1/2019
W79,Simmons Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,2000,2002,42.35710862,-71.1015208,OWNED,100.6,913,191189.7,93938.82,68095.76,7956.93,43741.07,0,17031.09,0,0,16397.76,3488.13,59436.21,0,10446.01,3537.38,0,162034.58,29155.12,Water,Purchased,2153,CCF,2/1/2020,2/29/2020,11/1/2019
W8,Harold Whitworth Pierce Boathouse,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1965,1967,42.35531243,-71.09682721,OWNED,24.1,32,21710.72,17122.24,3226.99,429.9,1858.77,0,0,0,0,938.32,557.14,0,16565.1,0,0,0,20349.23,1361.49,Water,Purchased,438,CCF,5/1/2019,5/31/2019,2/1/2019
W8,Harold Whitworth Pierce Boathouse,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1965,1967,42.35531243,-71.09682721,OWNED,24.1,32,21710.72,17122.24,3226.99,429.9,1858.77,0,0,0,0,938.32,557.14,0,16565.1,0,0,0,20349.23,1361.49,Water,Purchased,146,CCF,8/1/2019,8/31/2019,5/1/2019
W8,Harold Whitworth Pierce Boathouse,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1965,1967,42.35531243,-71.09682721,OWNED,24.1,32,21710.72,17122.24,3226.99,429.9,1858.77,0,0,0,0,938.32,557.14,0,16565.1,0,0,0,20349.23,1361.49,Water,Purchased,179,CCF,11/1/2019,11/30/2019,8/1/2019
W8,Harold Whitworth Pierce Boathouse,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1965,1967,42.35531243,-71.09682721,OWNED,24.1,32,21710.72,17122.24,3226.99,429.9,1858.77,0,0,0,0,938.32,557.14,0,16565.1,0,0,0,20349.23,1361.49,Water,Purchased,155,CCF,2/1/2020,2/29/2020,11/1/2019
W84,Tang Residence Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1970,1973,42.35435175,-71.10347949,OWNED,240.4,387,152378.32,109244.79,25905.79,596.87,17749.99,0,1305.05,0,128.6,7558.93,258.95,106654.75,0,0,897.44,0,135150.58,17227.74,Water,Purchased,1940,CCF,5/1/2019,5/31/2019,2/1/2019
W84,Tang Residence Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1970,1973,42.35435175,-71.10347949,OWNED,240.4,387,152378.32,109244.79,25905.79,596.87,17749.99,0,1305.05,0,128.6,7558.93,258.95,106654.75,0,0,897.44,0,135150.58,17227.74,Water,Purchased,1950,CCF,8/1/2019,8/31/2019,5/1/2019
W84,Tang Residence Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1970,1973,42.35435175,-71.10347949,OWNED,240.4,387,152378.32,109244.79,25905.79,596.87,17749.99,0,1305.05,0,128.6,7558.93,258.95,106654.75,0,0,897.44,0,135150.58,17227.74,Water,Purchased,1870,CCF,11/1/2019,11/30/2019,8/1/2019
W84,Tang Residence Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1970,1973,42.35435175,-71.10347949,OWNED,240.4,387,152378.32,109244.79,25905.79,596.87,17749.99,0,1305.05,0,128.6,7558.93,258.95,106654.75,0,0,897.44,0,135150.58,17227.74,Water,Purchased,2880,CCF,2/1/2020,2/29/2020,11/1/2019
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,Non-CUP,Residential,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,466,162224.82,121037.35,28938.07,833.01,19331.33,0,1822.14,0,0,8773.73,175.68,118857.55,0,0,181.98,0,149975.42,12249.4,Water,Purchased,1544,CCF,5/1/2019,5/31/2019,2/1/2019
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,Non-CUP,Residential,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,466,162224.82,121037.35,28938.07,833.01,19331.33,0,1822.14,0,0,8773.73,175.68,118857.55,0,0,181.98,0,149975.42,12249.4,Water,Purchased,1603,CCF,8/1/2019,8/31/2019,5/1/2019
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,Non-CUP,Residential,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,466,162224.82,121037.35,28938.07,833.01,19331.33,0,1822.14,0,0,8773.73,175.68,118857.55,0,0,181.98,0,149975.42,12249.4,Water,Purchased,1830,CCF,11/1/2019,11/30/2019,8/1/2019
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,Non-CUP,Residential,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,466,162224.82,121037.35,28938.07,833.01,19331.33,0,1822.14,0,0,8773.73,175.68,118857.55,0,0,181.98,0,149975.42,12249.4,Water,Purchased,1740,CCF,2/1/2020,2/29/2020,11/1/2019
W89,MIT Police,Non-CUP,Office & Mixed Use,SERVICE,AER,MIT,WEST,1948,2006,42.35553858,-71.10467329,OWNED,27.9,82,14909.35,7808.8,4724.43,403.18,3500.37,0,0,0,0,820.88,7808.8,0,0,0,0,0,12533.23,2376.12,Water,Purchased,-64,CCF,8/1/2019,8/31/2019,5/1/2019
W89,MIT Police,Non-CUP,Office & Mixed Use,SERVICE,AER,MIT,WEST,1948,2006,42.35553858,-71.10467329,OWNED,27.9,82,14909.35,7808.8,4724.43,403.18,3500.37,0,0,0,0,820.88,7808.8,0,0,0,0,0,12533.23,2376.12,Water,Purchased,28,CCF,11/1/2019,11/30/2019,8/1/2019
W89,MIT Police,Non-CUP,Office & Mixed Use,SERVICE,AER,MIT,WEST,1948,2006,42.35553858,-71.10467329,OWNED,27.9,82,14909.35,7808.8,4724.43,403.18,3500.37,0,0,0,0,820.88,7808.8,0,0,0,0,0,12533.23,2376.12,Water,Purchased,37,CCF,2/1/2020,2/29/2020,11/1/2019
W91,Information Systems Operations,Non-CUP,Office & Mixed Use,SERVICE,AER,MIT,WEST,1947,1949,42.35432356,-71.10442611,OWNED,40.7,170,35748.48,19515.62,12464.48,509.67,4383.41,0,0,0,0,7571.4,12412.21,0,0,0,7103.41,0,31980.1,3768.38,Water,Purchased,550,CCF,5/1/2019,5/31/2019,2/1/2019
W91,Information Systems Operations,Non-CUP,Office & Mixed Use,SERVICE,AER,MIT,WEST,1947,1949,42.35432356,-71.10442611,OWNED,40.7,170,35748.48,19515.62,12464.48,509.67,4383.41,0,0,0,0,7571.4,12412.21,0,0,0,7103.41,0,31980.1,3768.38,Water,Purchased,712,CCF,8/1/2019,8/31/2019,5/1/2019
W91,Information Systems Operations,Non-CUP,Office & Mixed Use,SERVICE,AER,MIT,WEST,1947,1949,42.35432356,-71.10442611,OWNED,40.7,170,35748.48,19515.62,12464.48,509.67,4383.41,0,0,0,0,7571.4,12412.21,0,0,0,7103.41,0,31980.1,3768.38,Water,Purchased,1140,CCF,11/1/2019,11/30/2019,8/1/2019
W91,Information Systems Operations,Non-CUP,Office & Mixed Use,SERVICE,AER,MIT,WEST,1947,1949,42.35432356,-71.10442611,OWNED,40.7,170,35748.48,19515.62,12464.48,509.67,4383.41,0,0,0,0,7571.4,12412.21,0,0,0,7103.41,0,31980.1,3768.38,Water,Purchased,461,CCF,2/1/2020,2/29/2020,11/1/2019
W92,Building W92,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,WEST,NA,1999,42.35492043,-71.1046169,OWNED,32.1,347,86521.66,72520.95,7803.84,1661.14,2755.62,0,0,0,0,3387.08,47026.7,0,0,0,25494.25,0,80324.79,6196.87,Water,Purchased,198,CCF,5/1/2019,5/31/2019,2/1/2019
W92,Building W92,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,WEST,NA,1999,42.35492043,-71.1046169,OWNED,32.1,347,86521.66,72520.95,7803.84,1661.14,2755.62,0,0,0,0,3387.08,47026.7,0,0,0,25494.25,0,80324.79,6196.87,Water,Purchased,198,CCF,8/1/2019,8/31/2019,5/1/2019
W92,Building W92,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,WEST,NA,1999,42.35492043,-71.1046169,OWNED,32.1,347,86521.66,72520.95,7803.84,1661.14,2755.62,0,0,0,0,3387.08,47026.7,0,0,0,25494.25,0,80324.79,6196.87,Water,Purchased,200,CCF,11/1/2019,11/30/2019,8/1/2019
W92,Building W92,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,WEST,NA,1999,42.35492043,-71.1046169,OWNED,32.1,347,86521.66,72520.95,7803.84,1661.14,2755.62,0,0,0,0,3387.08,47026.7,0,0,0,25494.25,0,80324.79,6196.87,Water,Purchased,200,CCF,2/1/2020,2/29/2020,11/1/2019
W97,BUILDING W97,Non-CUP,Lab & Mixed Use,ACADEMIC,(NULL),MIT,WEST,NA,NA,NA,NA,OWNED,0,60,30550.79,18065.62,5821.34,745.7,3834.88,0,2172.97,0,13576.99,1240.76,1970.53,0,0,0,345.13,0,23886.96,6663.83,Water,Purchased,14,CCF,5/1/2019,5/31/2019,2/1/2019
W97,BUILDING W97,Non-CUP,Lab & Mixed Use,ACADEMIC,(NULL),MIT,WEST,NA,NA,NA,NA,OWNED,0,60,30550.79,18065.62,5821.34,745.7,3834.88,0,2172.97,0,13576.99,1240.76,1970.53,0,0,0,345.13,0,23886.96,6663.83,Water,Purchased,13,CCF,8/1/2019,8/31/2019,5/1/2019
W97,BUILDING W97,Non-CUP,Lab & Mixed Use,ACADEMIC,(NULL),MIT,WEST,NA,NA,NA,NA,OWNED,0,60,30550.79,18065.62,5821.34,745.7,3834.88,0,2172.97,0,13576.99,1240.76,1970.53,0,0,0,345.13,0,23886.96,6663.83,Water,Purchased,10,CCF,11/1/2019,11/30/2019,8/1/2019
W97,BUILDING W97,Non-CUP,Lab & Mixed Use,ACADEMIC,(NULL),MIT,WEST,NA,NA,NA,NA,OWNED,0,60,30550.79,18065.62,5821.34,745.7,3834.88,0,2172.97,0,13576.99,1240.76,1970.53,0,0,0,345.13,0,23886.96,6663.83,Water,Purchased,15,CCF,2/1/2020,2/29/2020,11/1/2019
W98,600 Memorial Drive,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,WEST,NA,NA,42.35395541,-71.10664515,OWNED,91,553,82624.13,47561.94,25282.27,2322.09,18305.49,0,391.74,0,0,4654.69,47056.69,0,0,0,113.51,0,72844.21,9779.92,Water,Purchased,283,CCF,5/1/2019,5/31/2019,2/1/2019
W98,600 Memorial Drive,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,WEST,NA,NA,42.35395541,-71.10664515,OWNED,91,553,82624.13,47561.94,25282.27,2322.09,18305.49,0,391.74,0,0,4654.69,47056.69,0,0,0,113.51,0,72844.21,9779.92,Water,Purchased,469,CCF,8/1/2019,8/31/2019,5/1/2019
W98,600 Memorial Drive,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,WEST,NA,NA,42.35395541,-71.10664515,OWNED,91,553,82624.13,47561.94,25282.27,2322.09,18305.49,0,391.74,0,0,4654.69,47056.69,0,0,0,113.51,0,72844.21,9779.92,Water,Purchased,667,CCF,11/1/2019,11/30/2019,8/1/2019
W98,600 Memorial Drive,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,WEST,NA,NA,42.35395541,-71.10664515,OWNED,91,553,82624.13,47561.94,25282.27,2322.09,18305.49,0,391.74,0,0,4654.69,47056.69,0,0,0,113.51,0,72844.21,9779.92,Water,Purchased,216,CCF,2/1/2020,2/29/2020,11/1/2019
WW15,Building WW15,Non-CUP,Support Dominant,SERVICE,AER,MIT,WESTWEST,1969,NA,42.35536136,-71.10946972,OWNED,16,108,42145.75,37522.58,2797.37,652.34,1311.81,0,6507.45,0,0,833.22,5487.52,0,0,0,25527.61,0,40319.95,1825.8,Water,Purchased,26,CCF,5/1/2019,5/31/2019,2/1/2019
WW15,Building WW15,Non-CUP,Support Dominant,SERVICE,AER,MIT,WESTWEST,1969,NA,42.35536136,-71.10946972,OWNED,16,108,42145.75,37522.58,2797.37,652.34,1311.81,0,6507.45,0,0,833.22,5487.52,0,0,0,25527.61,0,40319.95,1825.8,Water,Purchased,29,CCF,8/1/2019,8/31/2019,5/1/2019
WW15,Building WW15,Non-CUP,Support Dominant,SERVICE,AER,MIT,WESTWEST,1969,NA,42.35536136,-71.10946972,OWNED,16,108,42145.75,37522.58,2797.37,652.34,1311.81,0,6507.45,0,0,833.22,5487.52,0,0,0,25527.61,0,40319.95,1825.8,Water,Purchased,26,CCF,11/1/2019,11/30/2019,8/1/2019
WW15,Building WW15,Non-CUP,Support Dominant,SERVICE,AER,MIT,WESTWEST,1969,NA,42.35536136,-71.10946972,OWNED,16,108,42145.75,37522.58,2797.37,652.34,1311.81,0,6507.45,0,0,833.22,5487.52,0,0,0,25527.61,0,40319.95,1825.8,Water,Purchased,38,CCF,2/1/2020,2/29/2020,11/1/2019
